rent_id,property_id,client_id,agent_id,owner_id,rent_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date,agreement_date,rent_start_date,rent_end_date,terms,rent_months
493,235,868,60,1622,6980.0,0.05,11517.0,Credit Card,2022-03-03,2022-01-31,2022-02-28,2024-11-14,Lease agreement for Apartment in NY for 33 months. Condition: Good.,33
494,338,1935,205,724,7270.0,0.1,5816.0,Credit Card,2024-04-12,2023-06-03,2023-06-19,2024-02-14,Lease agreement for Villa in TX for 8 months. Condition: Good.,8
495,338,1386,180,724,8590.0,0.1,6872.0,Credit Card,2024-07-28,2024-03-10,2024-03-30,2024-11-25,Lease agreement for Villa in TX for 8 months. Condition: Good.,8
496,338,50,240,724,9650.0,0.05,8202.5,Bank Transfer,2024-12-25,2024-12-25,2025-01-19,2026-06-13,Lease agreement for Villa in TX for 17 months. Condition: Good.,17
497,622,2036,219,1666,1370.0,0.05,548.0,Credit Card,2024-07-11,2023-12-18,2024-01-14,2024-09-10,Lease agreement for Studio in FL for 8 months. Condition: Good.,8
498,2612,469,162,870,2380.0,0.05,2975.0,Credit Card,2024-11-03,2024-02-16,2024-02-19,2026-03-10,Lease agreement for Studio in NY for 25 months. Condition: Good.,25
499,2612,295,2,870,2060.0,0.05,1236.0,Credit Card,2024-12-31,2024-12-31,2025-01-16,2026-01-11,Lease agreement for Studio in NY for 12 months. Condition: Good.,12
500,1753,676,162,1752,1330.0,0.05,798.0,Cash,2024-12-09,2024-11-27,2024-12-02,2025-11-27,Lease agreement for Studio in TX for 12 months. Condition: Good.,11
501,1753,1358,100,1752,1940.0,0.1,5626.0,Cash,2024-12-31,2024-12-31,2025-01-25,2027-06-14,Lease agreement for Studio in TX for 29 months. Condition: Good.,29
502,1753,572,180,1752,1720.0,0.05,1290.0,Cash,2024-12-31,2024-12-31,2025-01-03,2026-03-29,Lease agreement for Studio in TX for 15 months. Condition: Good.,14
503,605,837,85,608,5940.0,0.05,3267.0,Bank Transfer,2024-12-14,2024-12-06,2024-12-25,2025-11-20,Lease agreement for House in FL for 11 months. Condition: Good.,11
504,605,1911,197,608,5180.0,0.1,18130.0,Credit Card,2024-12-31,2024-12-31,2025-01-28,2027-12-14,Lease agreement for House in FL for 35 months. Condition: Good.,35
505,605,524,97,608,4190.0,0.05,5866.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-01,2027-04-21,Lease agreement for House in FL for 28 months. Condition: Good.,27
506,2371,1639,197,821,3130.0,0.05,2973.5,Bank Transfer,2024-09-21,2024-04-08,2024-05-02,2025-11-23,Lease agreement for Office in IL for 19 months. Condition: Good.,18
507,1473,768,184,187,1080.0,0.1,2376.0,Credit Card,2024-09-02,2024-08-30,2024-09-14,2026-07-06,Lease agreement for Studio in IL for 22 months. Condition: Good.,22
508,1473,467,226,187,1180.0,0.05,413.0,Credit Card,2024-12-31,2024-12-31,2025-01-02,2025-07-31,Lease agreement for Studio in IL for 7 months. Condition: Good.,6
509,1473,673,203,187,1080.0,0.05,1890.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-20,2027-12-06,Lease agreement for Studio in IL for 35 months. Condition: Good.,35
510,1901,847,179,938,5380.0,0.1,14526.0,Credit Card,2024-04-19,2024-01-10,2024-01-30,2026-04-19,Lease agreement for Villa in IL for 27 months. Condition: Good.,27
511,2984,875,30,666,1550.0,0.1,4650.0,Credit Card,2022-08-04,2021-11-17,2021-12-02,2024-05-20,Lease agreement for Office in IL for 30 months. Condition: Fair.,29
512,2984,1631,205,666,1450.0,0.05,1522.5,Bank Transfer,2024-09-23,2024-06-17,2024-06-30,2026-03-22,Lease agreement for Office in IL for 21 months. Condition: Fair.,21
513,2984,1735,14,666,1480.0,0.1,4736.0,Credit Card,2024-12-31,2024-12-31,2025-01-04,2027-08-22,Lease agreement for Office in IL for 32 months. Condition: Fair.,31
514,553,310,89,932,1980.0,0.05,1386.0,Bank Transfer,2024-12-28,2024-12-25,2025-01-04,2026-02-28,Lease agreement for Studio in CA for 14 months. Condition: Good.,13
515,553,88,35,932,2230.0,0.05,3122.0,Cash,2024-12-31,2024-12-31,2025-01-29,2027-05-19,Lease agreement for Studio in CA for 28 months. Condition: Good.,28
516,772,345,232,288,9330.0,0.05,14928.0,Cash,2024-09-12,2024-04-28,2024-05-18,2027-01-03,Lease agreement for Villa in FL for 32 months. Condition: Good.,32
517,772,1015,102,288,6840.0,0.1,8208.0,Cash,2024-12-31,2024-12-31,2025-01-30,2026-01-25,Lease agreement for Villa in FL for 12 months. Condition: Good.,12
518,772,1634,85,288,7380.0,0.05,5535.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-21,2026-04-16,Lease agreement for Villa in FL for 15 months. Condition: Good.,15
519,1911,1506,149,1103,7560.0,0.05,7938.0,Cash,2024-12-15,2024-11-21,2024-12-06,2026-08-28,Lease agreement for Office in NY for 21 months. Condition: Good.,20
520,1911,1056,176,1103,5740.0,0.05,8610.0,Credit Card,2024-12-31,2024-12-31,2025-01-27,2027-07-16,Lease agreement for Office in NY for 30 months. Condition: Good.,30
521,442,1706,62,1741,5920.0,0.05,3256.0,Bank Transfer,2024-11-18,2024-09-06,2024-09-30,2025-08-26,Lease agreement for Office in NY for 11 months. Condition: Good.,11
522,442,1064,180,1741,5030.0,0.05,2263.5,Credit Card,2024-12-31,2024-12-31,2025-01-29,2025-10-26,Lease agreement for Office in NY for 9 months. Condition: Good.,9
523,442,1481,120,1741,7170.0,0.05,9321.0,Credit Card,2024-12-31,2024-12-31,2025-01-23,2027-03-14,Lease agreement for Office in NY for 26 months. Condition: Good.,26
524,2475,407,53,1349,9070.0,0.05,14058.5,Credit Card,2024-12-29,2024-12-26,2024-12-27,2027-07-15,Lease agreement for House in CA for 31 months. Condition: Good.,31
525,1693,1867,180,912,3310.0,0.1,6289.0,Cash,2023-08-19,2022-11-06,2022-11-07,2024-05-30,Lease agreement for Apartment in FL for 19 months. Condition: Good.,18
526,1693,1573,205,912,2730.0,0.1,3003.0,Bank Transfer,2024-12-23,2024-10-04,2024-11-01,2025-09-27,Lease agreement for Apartment in FL for 11 months. Condition: Good.,10
527,1196,929,159,866,1130.0,0.1,1469.0,Bank Transfer,2023-02-19,2022-09-25,2022-10-25,2023-11-19,Lease agreement for Studio in TX for 13 months. Condition: Good.,13
528,1196,1160,90,866,1220.0,0.05,1098.0,Cash,2024-11-05,2024-06-24,2024-07-13,2026-01-04,Lease agreement for Studio in TX for 18 months. Condition: Good.,18
529,1196,201,92,866,1170.0,0.1,4212.0,Credit Card,2024-12-31,2024-12-31,2025-01-03,2027-12-19,Lease agreement for Studio in TX for 36 months. Condition: Good.,35
530,761,1030,226,1631,950.0,0.05,1330.0,Bank Transfer,2024-12-11,2024-10-10,2024-10-19,2027-02-06,Lease agreement for Studio in TX for 28 months. Condition: Poor.,28
531,761,1260,219,1631,890.0,0.05,756.5,Credit Card,2024-12-31,2024-12-31,2025-01-29,2026-06-23,Lease agreement for Studio in TX for 17 months. Condition: Poor.,17
532,1486,875,87,1473,4430.0,0.05,2658.0,Credit Card,2024-11-27,2024-10-02,2024-10-18,2025-10-13,Lease agreement for House in TX for 12 months. Condition: Good.,12
533,1486,1805,219,1473,4220.0,0.1,5486.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-07,2026-02-01,Lease agreement for House in TX for 13 months. Condition: Good.,13
534,1486,1800,92,1473,5110.0,0.1,16863.0,Cash,2024-12-31,2024-12-31,2025-01-21,2027-10-08,Lease agreement for House in TX for 33 months. Condition: Good.,33
535,2379,1994,162,524,1180.0,0.1,3422.0,Bank Transfer,2024-11-24,2024-10-17,2024-10-26,2027-03-15,Lease agreement for Studio in TX for 29 months. Condition: Good.,29
536,2379,2056,87,524,1290.0,0.1,1161.0,Credit Card,2024-12-31,2024-12-31,2025-01-01,2025-09-28,Lease agreement for Studio in TX for 9 months. Condition: Good.,8
537,2379,76,81,524,1440.0,0.05,648.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-13,2025-10-10,Lease agreement for Studio in TX for 9 months. Condition: Good.,9
538,2385,1772,12,281,6310.0,0.1,11358.0,Cash,2024-08-02,2023-12-14,2023-12-28,2025-06-20,Lease agreement for Villa in IL for 18 months. Condition: Good.,18
539,1325,611,108,1267,8220.0,0.05,5754.0,Bank Transfer,2024-05-28,2023-02-12,2023-02-16,2024-04-11,Lease agreement for Villa in CA for 14 months. Condition: Good.,14
540,1468,47,156,814,6460.0,0.1,9690.0,Cash,2024-12-01,2024-09-21,2024-10-01,2025-12-25,Lease agreement for Office in CA for 15 months. Condition: Good.,14
541,1468,1246,95,814,6140.0,0.05,3070.0,Cash,2024-12-31,2024-12-31,2025-01-21,2025-11-17,Lease agreement for Office in CA for 10 months. Condition: Good.,10
542,961,1002,168,177,5510.0,0.05,8540.5,Credit Card,2023-05-11,2023-01-27,2023-02-06,2025-08-24,Lease agreement for House in FL for 31 months. Condition: Good.,30
543,2063,1962,26,1119,2130.0,0.1,7242.0,Cash,2023-12-03,2023-08-25,2023-09-22,2026-07-08,Lease agreement for Studio in CA for 34 months. Condition: Good.,34
544,551,118,181,1406,8420.0,0.1,9262.0,Cash,2024-12-16,2024-12-03,2024-12-28,2025-11-23,Lease agreement for Villa in TX for 11 months. Condition: Good.,11
545,551,1468,167,1406,7060.0,0.1,9178.0,Cash,2024-12-31,2024-12-31,2025-01-10,2026-02-04,Lease agreement for Villa in TX for 13 months. Condition: Good.,13
546,790,427,44,1237,1330.0,0.05,1463.0,Bank Transfer,2023-12-28,2023-07-01,2023-07-28,2025-05-18,Lease agreement for Studio in IL for 22 months. Condition: Good.,22
547,790,1397,92,1237,1310.0,0.05,1899.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-02,2027-05-22,Lease agreement for Studio in IL for 29 months. Condition: Good.,28
548,2203,1069,97,856,6410.0,0.1,12820.0,Credit Card,2024-06-18,2023-12-05,2023-12-06,2025-07-28,Lease agreement for Office in NY for 20 months. Condition: Fair.,19
549,2203,798,124,856,5780.0,0.1,12138.0,Cash,2024-12-31,2024-12-31,2025-01-21,2026-10-13,Lease agreement for Office in NY for 21 months. Condition: Fair.,21
550,2270,1597,108,406,4060.0,0.05,6699.0,Credit Card,2024-07-24,2022-11-27,2022-12-27,2025-09-12,Lease agreement for Apartment in FL for 33 months. Condition: Good.,33
551,2270,200,191,406,2990.0,0.05,5232.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-08,2027-11-24,Lease agreement for Apartment in FL for 35 months. Condition: Good.,34
552,2849,1680,167,1456,4440.0,0.1,15984.0,Bank Transfer,2024-12-19,2022-08-17,2022-08-19,2025-08-03,Lease agreement for Apartment in CA for 36 months. Condition: Good.,36
553,2849,311,214,1456,4000.0,0.05,2400.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-07,2026-01-02,Lease agreement for Apartment in CA for 12 months. Condition: Good.,12
554,2849,1511,159,1456,4530.0,0.05,1359.0,Credit Card,2024-12-31,2024-12-31,2025-01-11,2025-07-10,Lease agreement for Apartment in CA for 6 months. Condition: Good.,6
555,2772,1614,171,120,1090.0,0.1,1090.0,Credit Card,2024-11-03,2024-04-19,2024-04-29,2025-02-23,Lease agreement for Office in IL for 10 months. Condition: Poor.,10
556,2772,1783,53,120,1280.0,0.1,3584.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-25,2027-05-15,Lease agreement for Office in IL for 28 months. Condition: Poor.,28
557,2772,1165,123,120,1470.0,0.1,1470.0,Credit Card,2024-12-31,2024-12-31,2025-01-03,2025-10-30,Lease agreement for Office in IL for 10 months. Condition: Poor.,9
558,1955,987,89,798,3310.0,0.1,8606.0,Credit Card,2024-09-24,2024-07-01,2024-07-03,2026-08-22,Lease agreement for Office in IL for 26 months. Condition: Fair.,25
559,119,137,123,446,1380.0,0.05,414.0,Cash,2024-11-23,2024-03-01,2024-03-26,2024-09-22,Lease agreement for Studio in FL for 6 months. Condition: Fair.,6
560,119,941,14,446,1040.0,0.1,624.0,Bank Transfer,2024-12-07,2024-10-03,2024-10-18,2025-04-16,Lease agreement for Studio in FL for 6 months. Condition: Fair.,6
561,1070,1592,22,706,6310.0,0.05,7256.5,Cash,2024-04-10,2023-12-20,2023-12-27,2025-11-16,Lease agreement for Villa in FL for 23 months. Condition: Poor.,23
562,2747,454,123,1036,1770.0,0.05,2478.0,Bank Transfer,2024-12-22,2024-11-18,2024-11-19,2027-03-09,Lease agreement for Studio in CA for 28 months. Condition: Poor.,28
563,2747,808,140,1036,1640.0,0.1,5412.0,Credit Card,2024-12-31,2024-12-31,2025-01-10,2027-09-27,Lease agreement for Studio in CA for 33 months. Condition: Poor.,32
564,2747,1888,62,1036,1910.0,0.1,3438.0,Credit Card,2024-12-31,2024-12-31,2025-01-16,2026-07-10,Lease agreement for Studio in CA for 18 months. Condition: Poor.,18
565,230,674,157,711,2800.0,0.05,980.0,Bank Transfer,2024-02-07,2023-12-14,2023-12-19,2024-07-16,Lease agreement for Apartment in IL for 7 months. Condition: Good.,7
566,1258,366,55,453,10800.0,0.05,14040.0,Credit Card,2024-12-15,2024-12-15,2024-12-25,2027-02-13,Lease agreement for Villa in CA for 26 months. Condition: Good.,26
567,1228,201,85,26,2280.0,0.05,1254.0,Credit Card,2024-12-09,2024-09-12,2024-09-13,2025-08-09,Lease agreement for Apartment in TX for 11 months. Condition: Fair.,11
568,1228,99,149,26,1800.0,0.1,3420.0,Cash,2024-12-31,2024-12-31,2025-01-14,2026-08-07,Lease agreement for Apartment in TX for 19 months. Condition: Fair.,19
569,1228,684,162,26,2020.0,0.1,3636.0,Cash,2024-12-31,2024-12-31,2025-01-20,2026-07-14,Lease agreement for Apartment in TX for 18 months. Condition: Fair.,18
570,1971,404,191,182,3170.0,0.05,1268.0,Bank Transfer,2024-02-20,2023-11-11,2023-11-23,2024-07-20,Lease agreement for Apartment in FL for 8 months. Condition: Good.,8
571,1971,983,3,182,3550.0,0.05,2485.0,Credit Card,2024-09-18,2024-09-18,2024-09-28,2025-11-22,Lease agreement for Apartment in FL for 14 months. Condition: Good.,14
572,1239,568,144,766,8590.0,0.05,6442.5,Cash,2024-06-28,2024-06-04,2024-07-01,2025-09-24,Lease agreement for Villa in TX for 15 months. Condition: Good.,14
573,1239,1462,182,766,7210.0,0.1,18025.0,Credit Card,2024-12-31,2024-12-31,2025-01-14,2027-02-03,Lease agreement for Villa in TX for 25 months. Condition: Good.,25
574,1239,1519,67,766,7170.0,0.05,7528.5,Credit Card,2024-12-31,2024-12-31,2025-01-12,2026-10-04,Lease agreement for Villa in TX for 21 months. Condition: Good.,21
575,1712,182,214,323,7710.0,0.1,22359.0,Bank Transfer,2023-12-01,2023-08-28,2023-09-27,2026-02-13,Lease agreement for Villa in FL for 29 months. Condition: Good.,29
576,1712,957,53,323,7490.0,0.05,2621.5,Cash,2024-12-31,2024-12-31,2025-01-08,2025-08-06,Lease agreement for Villa in FL for 7 months. Condition: Good.,7
577,1267,1959,108,1748,4020.0,0.05,3216.0,Cash,2024-12-24,2024-12-17,2025-01-08,2026-05-03,Lease agreement for Apartment in FL for 16 months. Condition: Fair.,16
578,1267,87,44,1748,3610.0,0.1,2166.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-11,2025-07-10,Lease agreement for Apartment in FL for 6 months. Condition: Fair.,6
579,2886,198,162,1201,5480.0,0.1,19180.0,Bank Transfer,2024-12-24,2024-11-11,2024-11-30,2027-10-16,Lease agreement for Apartment in CA for 35 months. Condition: Good.,35
580,1338,576,60,53,7900.0,0.1,8690.0,Cash,2022-09-04,2022-07-06,2022-07-18,2023-06-13,Lease agreement for Villa in TX for 11 months. Condition: Good.,11
581,2396,846,102,2,4660.0,0.1,6990.0,Credit Card,2024-11-19,2024-09-04,2024-09-05,2025-11-29,Lease agreement for House in CA for 15 months. Condition: Fair.,14
582,1999,1835,140,1184,11580.0,0.1,31266.0,Cash,2023-07-23,2023-01-21,2023-01-30,2025-04-19,Lease agreement for Villa in NY for 27 months. Condition: Good.,27
583,388,836,176,358,3310.0,0.1,10592.0,Cash,2024-10-29,2024-08-30,2024-08-31,2027-04-18,Lease agreement for Office in NY for 32 months. Condition: Good.,32
584,388,1989,176,358,3710.0,0.05,4452.0,Cash,2024-12-31,2024-12-31,2025-01-14,2027-01-04,Lease agreement for Office in NY for 24 months. Condition: Good.,24
585,388,1354,203,358,3940.0,0.05,4531.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-05,2026-11-26,Lease agreement for Office in NY for 23 months. Condition: Good.,22
586,644,1875,215,1588,3080.0,0.1,8932.0,Bank Transfer,2024-10-11,2024-03-31,2024-04-19,2026-09-06,Lease agreement for Apartment in TX for 29 months. Condition: Good.,29
587,1754,99,67,499,4420.0,0.05,4641.0,Credit Card,2024-10-08,2024-08-27,2024-09-16,2026-06-08,Lease agreement for Apartment in CA for 21 months. Condition: Good.,21
588,482,993,180,157,5170.0,0.1,14476.0,Cash,2024-11-17,2024-09-05,2024-09-22,2027-01-10,Lease agreement for House in CA for 28 months. Condition: Good.,28
589,482,1702,72,157,5450.0,0.1,14715.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-17,2027-04-07,Lease agreement for House in CA for 27 months. Condition: Good.,27
590,482,81,4,157,6470.0,0.1,7764.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-24,2026-01-19,Lease agreement for House in CA for 12 months. Condition: Good.,12
591,776,1384,214,1343,790.0,0.1,1027.0,Cash,2024-09-08,2024-06-20,2024-07-07,2025-08-01,Lease agreement for Studio in FL for 13 months. Condition: Fair.,13
592,776,1194,205,1343,1170.0,0.1,4095.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-07,2027-11-23,Lease agreement for Studio in FL for 35 months. Condition: Fair.,34
593,776,1250,180,1343,1110.0,0.05,1054.5,Cash,2024-12-31,2024-12-31,2025-01-03,2026-07-27,Lease agreement for Studio in FL for 19 months. Condition: Fair.,18
594,293,795,219,578,4950.0,0.1,13860.0,Bank Transfer,2023-07-22,2021-10-04,2021-10-20,2024-02-07,Lease agreement for House in NY for 28 months. Condition: Fair.,28
595,293,1913,45,578,3950.0,0.05,7110.0,Cash,2024-06-01,2024-02-25,2024-03-25,2027-03-10,Lease agreement for House in NY for 36 months. Condition: Fair.,36
596,2092,2010,4,167,2940.0,0.05,2205.0,Credit Card,2023-10-05,2022-07-21,2022-07-27,2023-10-20,Lease agreement for Apartment in NY for 15 months. Condition: Fair.,15
597,2092,1246,50,167,2890.0,0.1,6647.0,Bank Transfer,2024-05-31,2024-05-14,2024-05-15,2026-04-05,Lease agreement for Apartment in NY for 23 months. Condition: Fair.,23
598,2092,759,157,167,2990.0,0.1,2691.0,Cash,2024-12-31,2024-12-31,2025-01-21,2025-10-18,Lease agreement for Apartment in NY for 9 months. Condition: Fair.,9
599,794,142,73,1681,3830.0,0.1,6128.0,Bank Transfer,2024-06-04,2021-02-28,2021-03-21,2022-07-14,Lease agreement for House in TX for 16 months. Condition: Good.,16
600,444,189,3,1108,1200.0,0.05,1740.0,Cash,2024-07-14,2024-04-05,2024-05-01,2026-09-18,Lease agreement for Studio in FL for 29 months. Condition: Good.,28
601,444,1642,182,1108,1250.0,0.1,1000.0,Credit Card,2024-12-31,2024-12-31,2025-01-18,2025-09-15,Lease agreement for Studio in FL for 8 months. Condition: Good.,8
602,2871,687,100,591,7830.0,0.1,24273.0,Cash,2023-12-09,2023-12-02,2023-12-08,2026-06-25,Lease agreement for House in NY for 31 months. Condition: Good.,30
603,2871,680,82,591,9020.0,0.1,7216.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-12,2025-09-09,Lease agreement for House in NY for 8 months. Condition: Good.,8
604,737,460,71,509,6940.0,0.05,8328.0,Credit Card,2024-11-16,2024-11-14,2024-12-09,2026-11-29,Lease agreement for Villa in IL for 24 months. Condition: Good.,23
605,2485,694,97,816,10730.0,0.1,11803.0,Cash,2021-10-21,2020-06-22,2020-07-11,2021-06-06,Lease agreement for Villa in NY for 11 months. Condition: Good.,11
606,2485,1142,132,816,10300.0,0.1,31930.0,Bank Transfer,2024-09-02,2024-05-21,2024-05-22,2026-12-08,Lease agreement for Villa in NY for 31 months. Condition: Good.,31
607,2485,66,82,816,12100.0,0.1,8470.0,Credit Card,2024-12-31,2024-12-31,2025-01-21,2025-08-19,Lease agreement for Villa in NY for 7 months. Condition: Good.,7
608,27,1808,197,92,4000.0,0.1,9600.0,Cash,2023-05-22,2023-05-02,2023-05-11,2025-04-30,Lease agreement for House in IL for 24 months. Condition: Good.,23
609,27,380,46,92,3180.0,0.05,5406.0,Bank Transfer,2024-12-31,2024-12-31,2025-01-30,2027-11-16,Lease agreement for House in IL for 34 months. Condition: Good.,34
610,27,239,182,92,2720.0,0.1,9520.0,Cash,2024-12-31,2024-12-31,2025-01-08,2027-11-24,Lease agreement for House in IL for 35 months. Condition: Good.,34
611,311,495,26,1175,8650.0,0.1,6920.0,Credit Card,2024-11-07,2024-06-02,2024-06-06,2025-02-01,Lease agreement for Villa in FL for 8 months. Condition: Good.,8
612,311,1136,97,1175,7710.0,0.05,5011.5,Bank Transfer,2024-12-31,2024-12-31,2025-01-16,2026-02-10,Lease agreement for Villa in FL for 13 months. Condition: Good.,13
