sale_id,property_id,client_id,agent_id,owner_id,sale_date,sale_amount,commission_rate,commission_amount,commission_payment_method,commission_payment_date
1541,271,1360,225,1585,2024-12-29,181214.83,0.05,9060.74,Check,2024-12-30
1542,2681,53,227,419,2024-12-29,182816.64,0.02,3656.33,Cash,2024-12-29
1543,2786,689,225,589,2023-07-03,914734.6,0.03,27442.04,Bank Transfer,2023-09-26
1544,316,1757,210,186,2024-07-05,154325.22,0.03,4629.76,Bank Transfer,2024-12-03
1545,464,790,229,972,2023-09-14,450652.04,0.05,22532.6,Bank Transfer,2024-03-21
1546,1824,1869,249,393,2023-10-19,246960.79,0.02,4939.22,Check,2023-11-02
1547,225,667,134,975,2022-07-08,460733.67,0.02,9214.67,Cash,2023-10-21
1548,424,1676,112,735,2024-09-08,274642.82,0.05,13732.14,Bank Transfer,2024-09-11
1549,2370,1969,243,979,2022-11-09,149675.6,0.02,2993.51,Bank Transfer,2024-07-14
1550,1036,1582,27,562,2021-10-22,182659.52,0.03,5479.79,Bank Transfer,2024-10-24
1551,427,758,21,94,2021-09-23,227415.75,0.02,4548.32,Cash,2024-02-03
1552,2604,646,129,913,2024-05-21,893032.71,0.05,44651.64,Cash,2024-11-20
1553,1189,1278,107,1711,2024-10-19,1488223.04,0.05,74411.15,Bank Transfer,2024-10-27
1554,86,996,51,1152,2024-06-28,124213.45,0.02,2484.27,Check,2024-11-18
1555,2622,1705,37,1512,2022-03-12,187245.09,0.02,3744.9,Bank Transfer,2023-05-16
1556,1328,631,227,1677,2024-10-10,333267.97,0.03,9998.04,Bank Transfer,2024-11-30
1557,2082,365,242,1260,2021-08-05,487789.52,0.05,24389.48,Bank Transfer,2024-08-12
1558,223,364,47,461,2021-04-25,175652.15,0.03,5269.56,Cash,2022-04-29
1559,1202,1500,192,1725,2023-05-12,1920646.85,0.05,96032.34,Check,2024-07-04
1560,1897,1952,138,83,2024-11-10,922548.36,0.05,46127.42,Check,2024-11-19
1561,2196,306,77,672,2022-09-28,1103140.27,0.03,33094.21,Cash,2023-02-27
1562,2163,882,42,1501,2023-05-09,139185.13,0.02,2783.7,Bank Transfer,2024-12-16
1563,917,1561,47,468,2024-12-16,536079.15,0.03,16082.37,Bank Transfer,2024-12-28
1564,30,700,116,2,2024-02-06,432149.34,0.05,21607.47,Bank Transfer,2024-04-17
1565,2065,1719,37,1133,2024-10-25,449813.14,0.05,22490.66,Cash,2024-11-27
1566,2667,1147,99,517,2024-02-03,166519.82,0.03,4995.59,Cash,2024-10-27
1567,217,259,43,470,2023-12-22,255284.62,0.03,7658.54,Cash,2024-05-10
1568,2425,1004,172,1545,2023-07-05,854049.26,0.02,17080.99,Check,2024-09-04
1569,1630,2053,112,326,2022-03-24,1566008.98,0.02,31320.18,Bank Transfer,2023-10-22
1570,1259,1040,65,273,2021-09-27,327596.11,0.05,16379.81,Cash,2023-12-02
1571,1723,1608,249,1066,2024-12-23,988470.5,0.03,29654.12,Bank Transfer,2024-12-28
1572,1762,625,192,971,2023-09-29,665612.55,0.05,33280.63,Bank Transfer,2024-11-08
1573,2518,1552,153,908,2021-04-03,121406.44,0.05,6070.32,Cash,2023-06-11
1574,854,1941,209,456,2024-04-22,106589.53,0.02,2131.79,Check,2024-09-10
1575,1714,1385,86,1276,2024-08-30,165649.87,0.03,4969.5,Check,2024-11-30
1576,805,114,51,1495,2023-07-18,395796.04,0.03,11873.88,Bank Transfer,2024-06-20
1577,2230,1091,54,180,2023-05-14,270772.9,0.03,8123.19,Check,2023-07-02
1578,651,1573,86,1711,2023-09-28,193961.93,0.02,3879.24,Bank Transfer,2024-09-18
1579,423,756,80,1689,2023-03-11,651036.38,0.02,13020.73,Check,2023-07-09
1580,1940,833,195,273,2022-12-22,190601.79,0.02,3812.04,Cash,2024-12-03
1581,2668,849,249,987,2021-07-12,115501.52,0.05,5775.08,Check,2024-03-23
1582,2917,2024,11,845,2024-10-24,257754.84,0.05,12887.74,Check,2024-12-14
1583,274,1482,190,1302,2022-10-29,207586.74,0.02,4151.73,Check,2023-04-05
1584,261,1662,216,545,2024-10-01,254898.37,0.05,12744.92,Check,2024-11-14
1585,1084,814,198,1158,2022-07-17,377755.88,0.02,7555.12,Bank Transfer,2023-11-19
1586,2715,1052,54,147,2023-10-11,1061699.54,0.03,31850.99,Bank Transfer,2024-04-17
1587,408,796,107,360,2024-12-13,269996.51,0.03,8099.9,Bank Transfer,2024-12-25
1588,734,1986,175,1361,2024-08-28,116615.07,0.03,3498.45,Bank Transfer,2024-12-21
1589,2329,451,187,1021,2024-08-03,271430.82,0.02,5428.62,Check,2024-08-31
1590,2624,900,47,239,2024-02-25,996069.05,0.05,49803.45,Check,2024-08-12
1591,2343,371,236,1127,2023-07-19,246874.32,0.03,7406.23,Bank Transfer,2024-10-09
1592,664,1755,139,1285,2024-09-16,131412.46,0.02,2628.25,Bank Transfer,2024-10-18
1593,1908,872,227,863,2024-10-17,731228.27,0.02,14624.57,Bank Transfer,2024-11-24
1594,297,1017,24,393,2022-12-06,991243.82,0.03,29737.31,Check,2024-06-03
1595,2432,1789,131,1573,2024-06-23,530574.66,0.03,15917.24,Check,2024-08-15
1596,754,2047,21,1633,2024-10-31,219106.26,0.05,10955.31,Check,2024-11-25
1597,2760,310,70,1440,2024-03-14,1239311.01,0.05,61965.55,Cash,2024-06-02
1598,2996,1112,222,75,2023-10-07,342822.13,0.02,6856.44,Check,2024-12-28
1599,1613,832,229,899,2024-05-28,276666.46,0.05,13833.32,Bank Transfer,2024-08-30
1600,1592,160,236,1075,2021-11-09,263707.61,0.03,7911.23,Cash,2024-02-02
1601,1219,1696,79,70,2024-02-25,665338.48,0.02,13306.77,Bank Transfer,2024-10-05
1602,1385,1492,21,1578,2024-08-10,534376.55,0.05,26718.83,Cash,2024-10-07
1603,968,67,34,314,2024-12-16,112867.97,0.02,2257.36,Bank Transfer,2024-12-28
1604,765,813,218,1553,2024-08-11,214840.12,0.03,6445.2,Cash,2024-09-12
1605,2646,666,49,869,2021-11-13,193681.46,0.02,3873.63,Cash,2024-03-29
1606,2028,1643,29,1019,2024-07-26,981605.4,0.02,19632.11,Check,2024-10-01
1607,215,809,107,1161,2022-05-08,286797.65,0.05,14339.88,Cash,2024-08-06
1608,335,1700,231,1522,2023-03-02,296094.61,0.02,5921.89,Cash,2023-04-15
1609,2200,338,69,1477,2023-08-18,237163.98,0.03,7114.92,Bank Transfer,2023-12-04
1610,40,794,37,752,2024-02-11,408540.9,0.05,20427.05,Bank Transfer,2024-06-18
1611,1549,872,75,397,2023-09-07,241617.13,0.05,12080.86,Cash,2024-09-15
1612,1041,146,23,1472,2022-12-22,1179141.92,0.02,23582.84,Check,2024-08-22
1613,1790,779,241,1530,2023-11-14,1007253.87,0.05,50362.69,Bank Transfer,2024-05-12
1614,284,1546,134,1216,2023-02-19,148614.32,0.02,2972.29,Cash,2023-08-10
1615,1620,1193,236,120,2024-04-18,188449.47,0.05,9422.47,Check,2024-07-23
1616,1020,1019,187,503,2021-11-18,170972.4,0.03,5129.17,Bank Transfer,2024-06-04
1617,1063,640,129,97,2024-04-09,312408.97,0.05,15620.45,Cash,2024-11-17
1618,2171,74,230,362,2024-01-15,1234275.31,0.03,37028.26,Bank Transfer,2024-06-05
1619,453,1978,237,1608,2024-07-22,146266.82,0.03,4388.0,Check,2024-10-05
1620,180,947,77,27,2024-11-22,547416.74,0.05,27370.84,Bank Transfer,2024-12-29
1621,2796,116,225,482,2024-12-05,659468.62,0.03,19784.06,Cash,2024-12-08
1622,1392,1744,99,1116,2024-06-08,1354653.0,0.02,27093.06,Check,2024-11-15
1623,2785,318,129,843,2024-06-28,153414.23,0.02,3068.28,Check,2024-09-30
1624,2076,1470,109,1355,2024-03-01,174793.62,0.02,3495.87,Check,2024-10-29
1625,2784,413,245,1345,2024-08-04,1156605.11,0.02,23132.1,Bank Transfer,2024-09-08
1626,1087,1286,237,1697,2024-02-26,217350.4,0.05,10867.52,Check,2024-12-15
1627,1318,1133,190,482,2022-04-09,274273.06,0.02,5485.46,Check,2022-07-16
1628,1057,1820,75,1450,2023-04-03,316541.53,0.02,6330.83,Check,2024-07-23
1629,2843,1832,127,29,2024-10-27,144941.02,0.03,4348.23,Cash,2024-11-09
1630,2525,74,34,114,2024-05-09,291785.85,0.05,14589.29,Bank Transfer,2024-11-07
1631,2860,751,138,1299,2023-11-05,1535166.51,0.05,76758.33,Bank Transfer,2024-11-28
1632,1997,13,221,1562,2022-08-28,1034147.99,0.02,20682.96,Check,2024-08-15
1633,1314,1036,49,983,2024-11-24,1208435.25,0.02,24168.7,Cash,2024-12-29
1634,758,1426,70,1196,2024-07-18,177303.36,0.03,5319.1,Bank Transfer,2024-08-25
1635,181,623,126,889,2024-04-01,121398.68,0.02,2427.97,Check,2024-11-23
1636,2953,308,131,1547,2024-03-04,515184.4,0.03,15455.53,Bank Transfer,2024-11-02
1637,1883,1638,6,675,2023-08-28,1483110.74,0.03,44493.32,Bank Transfer,2023-11-17
1638,2380,1645,186,733,2024-11-15,409641.98,0.03,12289.26,Cash,2024-12-18
1639,1260,1957,130,1453,2023-11-22,1056792.76,0.05,52839.64,Bank Transfer,2024-01-07
1640,42,494,64,690,2024-05-21,297306.02,0.05,14865.3,Check,2024-08-17
1641,2161,983,246,789,2023-03-27,176435.28,0.02,3528.71,Bank Transfer,2023-05-27
1642,2810,861,211,306,2022-12-22,259894.71,0.05,12994.74,Bank Transfer,2023-08-16
1643,2021,801,247,1029,2023-11-28,330957.33,0.05,16547.87,Bank Transfer,2024-11-02
1644,2978,2028,209,488,2023-02-23,180884.99,0.03,5426.55,Cash,2024-04-22
1645,1968,1979,190,1469,2024-11-29,216701.89,0.03,6501.06,Check,2024-12-30
