visit_id,property_id,client_id,agent_id,visit_date,reason
2979,1203,1014,196,2023-11-17,Second Visit
2980,2468,1113,187,2023-01-13,Price Inquiry
2981,799,1429,184,2021-02-02,Considering purchase
2982,1051,714,144,2024-08-06,Considering rent
2983,177,368,126,2021-06-26,Second Visit
2984,831,367,152,2020-04-26,Considering rent
2985,1121,1712,159,2024-06-23,Price Inquiry
2986,1004,1455,109,2024-10-23,Second Visit
2987,1024,1384,138,2021-06-18,Viewing
2988,2774,1052,127,2022-09-07,Comparing Options
2989,2696,991,226,2021-08-27,Considering purchase
2990,756,1722,124,2024-12-03,Neighborhood Check
2991,1110,1065,134,2022-05-11,Second Visit
2992,1912,347,87,2023-04-02,Price Inquiry
2993,674,403,91,2022-11-15,Second Visit
2994,1846,677,157,2023-12-07,Price Inquiry
2995,2466,1646,203,2023-09-10,Considering rent
2996,619,1670,167,2024-05-18,Second Visit
2997,1298,1346,167,2020-05-27,Second Visit
2998,554,2032,159,2022-10-19,Viewing
2999,125,141,222,2022-03-02,Price Inquiry
3000,2802,1772,2,2021-08-16,Neighborhood Check
3001,1210,1924,159,2022-05-08,Considering rent
3002,2488,1829,135,2020-01-06,Viewing
3003,373,1028,22,2024-01-17,Neighborhood Check
3004,369,1202,176,2023-05-24,Considering rent
3005,229,70,232,2021-11-22,Viewing
3006,2743,1462,160,2023-08-23,Second Visit
3007,1305,472,72,2023-01-22,Second Visit
3008,834,1114,81,2024-02-25,Viewing
3009,2140,356,103,2020-05-29,Considering rent
3010,650,961,53,2021-10-23,Viewing
3011,909,669,150,2020-11-19,Comparing Options
3012,1215,1982,3,2022-08-10,Considering rent
3013,1176,1904,102,2024-08-13,Second Visit
3014,571,1294,75,2020-01-31,Neighborhood Check
3015,125,1095,221,2024-11-03,Considering purchase
3016,78,382,41,2024-03-04,Viewing
3017,1548,1636,51,2024-07-14,Second Visit
3018,1692,896,229,2023-01-08,Price Inquiry
3019,1975,2056,231,2024-08-11,Comparing Options
3020,883,149,90,2021-11-07,Considering rent
3021,2325,1987,75,2021-07-21,Second Visit
3022,2563,58,30,2024-05-24,Considering purchase
3023,1853,1845,160,2020-11-17,Viewing
3024,2354,1920,53,2022-10-23,Considering rent
3025,2845,391,53,2023-06-21,Price Inquiry
3026,496,1496,18,2023-10-29,Neighborhood Check
3027,1324,880,175,2023-08-02,Second Visit
3028,2477,37,219,2023-10-20,Viewing
3029,1433,2038,44,2020-09-13,Price Inquiry
3030,2925,1579,110,2023-12-12,Maintenance Inquiry
3031,2768,1582,12,2024-11-07,Second Visit
3032,671,1587,24,2024-12-22,Price Inquiry
3033,246,709,97,2022-10-07,Considering rent
3034,212,144,15,2021-09-27,Neighborhood Check
3035,2856,272,205,2022-11-18,Considering rent
3036,769,482,21,2021-08-23,Second Visit
3037,1674,137,79,2023-01-28,Price Inquiry
3038,2992,1284,62,2023-03-10,Considering purchase
3039,2524,844,77,2020-07-14,Second Visit
3040,2526,1962,244,2020-06-15,Considering rent
3041,417,517,194,2023-02-06,Price Inquiry
3042,36,475,90,2021-05-26,Considering rent
3043,2263,395,7,2021-08-11,Price Inquiry
3044,1212,240,70,2024-08-23,Viewing
3045,2525,998,49,2022-08-02,Second Visit
3046,1375,2060,168,2020-02-13,Neighborhood Check
3047,95,1226,138,2022-06-10,Price Inquiry
3048,694,868,46,2020-01-05,Second Visit
3049,708,1640,32,2020-05-08,Considering rent
3050,182,1616,18,2021-03-27,Considering purchase
3051,460,42,78,2022-04-13,Viewing
3052,2910,707,101,2024-10-16,Second Visit
3053,2710,19,63,2022-05-24,Viewing
3054,130,806,53,2022-08-06,Considering purchase
3055,1684,2053,151,2021-08-12,Maintenance Inquiry
3056,2316,1251,73,2023-02-27,Comparing Options
3057,1018,808,74,2021-03-20,Neighborhood Check
3058,534,1057,171,2021-12-25,Considering rent
3059,339,924,221,2023-01-02,Price Inquiry
3060,662,1820,241,2022-09-26,Neighborhood Check
3061,2382,1805,162,2022-06-05,Considering rent
3062,995,1150,77,2021-05-28,Second Visit
3063,2958,864,213,2022-11-12,Considering rent
3064,611,1549,22,2023-01-19,Viewing
3065,2056,271,180,2022-02-19,Considering purchase
3066,1697,292,206,2022-10-19,Considering purchase
3067,1410,1904,179,2020-04-07,Considering rent
3068,2493,1637,145,2024-12-06,Viewing
3069,1120,1297,82,2020-03-05,Price Inquiry
3070,697,123,109,2022-05-09,Viewing
3071,2998,882,45,2020-03-24,Second Visit
3072,2500,1811,145,2020-12-13,Viewing
3073,83,1202,124,2022-11-01,Considering rent
3074,2123,1438,186,2023-06-04,Price Inquiry
3075,19,832,171,2020-04-20,Considering purchase
3076,889,1236,27,2023-05-23,Considering purchase
3077,608,1486,179,2024-12-01,Considering purchase
3078,2482,1678,222,2021-05-20,Viewing
3079,478,168,134,2020-07-10,Considering purchase
3080,506,246,47,2021-07-08,Viewing
3081,134,594,144,2024-05-25,Considering rent
3082,2800,476,120,2022-10-14,Considering purchase
3083,2675,8,180,2024-03-01,Second Visit
3084,2293,175,30,2022-09-14,Considering rent
3085,559,743,134,2020-12-07,Neighborhood Check
3086,1219,714,107,2021-02-25,Second Visit
3087,569,161,106,2021-05-04,Viewing
3088,1992,155,146,2022-12-06,Comparing Options
3089,1407,1688,121,2023-08-24,Viewing
3090,757,1494,228,2021-06-30,Comparing Options
3091,2678,1331,209,2021-02-23,Viewing
3092,2924,191,244,2020-11-13,Viewing
3093,719,104,160,2024-10-28,Comparing Options
3094,1989,1766,134,2022-01-13,Second Visit
3095,592,941,63,2024-07-06,Price Inquiry
3096,663,1789,67,2024-12-22,Considering rent
3097,1052,1735,60,2021-03-03,Comparing Options
3098,398,1039,167,2024-03-24,Considering rent
3099,571,989,242,2023-08-31,Second Visit
3100,255,1851,30,2023-08-21,Comparing Options
3101,319,1501,175,2022-06-10,Second Visit
3102,2924,227,208,2021-06-30,Viewing
3103,1423,1353,232,2023-08-07,Considering rent
3104,2175,765,248,2020-09-06,Considering purchase
3105,2569,1173,241,2021-07-10,Price Inquiry
3106,1114,1949,177,2021-11-02,Neighborhood Check
3107,872,442,230,2020-01-26,Considering purchase
3108,2932,1320,172,2024-03-24,Neighborhood Check
3109,107,555,184,2024-09-16,Second Visit
3110,878,406,215,2021-05-07,Second Visit
3111,803,1087,192,2021-11-14,Considering purchase
3112,2442,1199,22,2023-11-01,Neighborhood Check
3113,2112,1897,115,2024-04-19,Maintenance Inquiry
3114,1138,1799,181,2024-09-02,Considering rent
3115,2715,688,242,2020-02-14,Second Visit
3116,2543,953,197,2022-01-23,Price Inquiry
3117,1627,1008,125,2023-12-16,Considering purchase
3118,1759,1163,140,2023-05-16,Viewing
3119,1590,855,11,2021-09-28,Price Inquiry
3120,176,1617,120,2022-10-09,Second Visit
3121,2229,1689,195,2022-04-04,Viewing
3122,1479,1442,145,2024-06-01,Second Visit
3123,394,1238,191,2021-04-24,Viewing
3124,2979,766,127,2024-03-19,Viewing
3125,1758,405,231,2020-03-01,Neighborhood Check
3126,1571,759,177,2021-01-28,Comparing Options
3127,2210,350,155,2022-12-06,Second Visit
3128,1492,21,125,2024-05-22,Price Inquiry
3129,2496,1043,163,2024-07-19,Maintenance Inquiry
3130,2554,1479,217,2023-12-01,Neighborhood Check
3131,2241,2054,131,2021-03-22,Second Visit
3132,2630,198,132,2020-04-07,Considering rent
3133,1853,1035,92,2022-05-24,Considering purchase
3134,1455,1989,233,2024-04-13,Considering rent
3135,2954,1750,154,2020-06-29,Second Visit
3136,546,1681,128,2022-09-08,Neighborhood Check
3137,2787,200,13,2022-05-25,Considering rent
3138,1551,1860,72,2023-04-05,Second Visit
3139,1168,1801,51,2020-01-18,Second Visit
3140,1679,1817,134,2024-06-29,Second Visit
3141,197,764,198,2021-06-19,Viewing
3142,359,1361,206,2023-05-27,Viewing
3143,2468,1028,228,2021-12-21,Comparing Options
3144,982,1860,42,2024-01-27,Neighborhood Check
3145,1682,1150,26,2020-06-19,Viewing
3146,1876,399,127,2021-08-01,Second Visit
3147,555,1084,16,2021-01-10,Considering rent
3148,816,1313,205,2020-07-22,Considering rent
3149,2896,1414,244,2024-01-20,Considering rent
3150,1318,1649,61,2022-05-18,Neighborhood Check
3151,2409,1747,206,2023-05-10,Viewing
3152,1574,1319,109,2021-11-03,Viewing
3153,1947,673,130,2024-11-02,Considering purchase
3154,1711,1268,49,2022-03-25,Second Visit
3155,2645,1392,48,2021-01-03,Comparing Options
3156,851,244,102,2022-05-22,Considering rent
3157,2344,66,132,2020-06-14,Price Inquiry
3158,375,1430,12,2023-10-19,Viewing
3159,1545,1886,145,2020-12-23,Viewing
3160,1163,324,15,2022-06-19,Neighborhood Check
3161,863,395,168,2024-05-26,Considering rent
3162,307,1365,89,2020-10-22,Comparing Options
3163,1989,2038,77,2022-08-08,Second Visit
3164,1810,1015,3,2022-11-11,Comparing Options
3165,2296,1512,130,2020-11-05,Comparing Options
3166,854,90,20,2020-01-25,Maintenance Inquiry
3167,1317,905,226,2022-02-08,Considering rent
3168,1784,1611,150,2020-03-24,Second Visit
3169,854,871,135,2020-05-16,Comparing Options
3170,124,1094,211,2020-03-05,Second Visit
3171,559,434,72,2020-11-28,Considering rent
3172,2793,1377,244,2022-01-04,Viewing
3173,700,822,50,2021-05-20,Considering purchase
3174,915,976,150,2023-08-14,Price Inquiry
3175,2854,1976,229,2021-10-09,Viewing
3176,466,494,211,2021-11-02,Second Visit
3177,1186,1219,4,2022-08-08,Price Inquiry
3178,1628,615,185,2022-08-02,Second Visit
3179,1889,1631,149,2024-12-22,Considering rent
3180,1910,1051,14,2022-08-04,Second Visit
3181,245,208,18,2021-04-03,Second Visit
3182,1560,579,205,2023-04-20,Considering purchase
3183,1558,1023,24,2024-11-24,Second Visit
3184,2547,1112,14,2021-10-19,Price Inquiry
3185,1175,626,46,2022-10-25,Considering rent
3186,297,2054,148,2020-02-16,Second Visit
3187,2319,1561,194,2021-05-31,Viewing
3188,359,1720,89,2022-01-31,Considering rent
3189,2290,1284,135,2022-11-06,Second Visit
3190,1696,572,77,2020-03-06,Viewing
3191,753,1545,236,2021-06-24,Price Inquiry
3192,1044,553,124,2022-10-06,Viewing
3193,727,491,12,2023-01-21,Considering purchase
3194,1326,605,90,2022-01-27,Viewing
3195,746,371,159,2020-12-15,Considering purchase
3196,355,1188,66,2024-11-30,Viewing
3197,127,1101,63,2023-01-26,Price Inquiry
3198,1157,1445,195,2023-03-30,Considering purchase
3199,1975,424,23,2021-11-09,Viewing
3200,2254,1619,243,2022-03-18,Neighborhood Check
3201,2764,1486,92,2020-08-04,Considering rent
3202,2386,504,93,2020-01-07,Price Inquiry
3203,2443,222,103,2020-10-09,Considering purchase
3204,176,1748,57,2024-06-18,Viewing
3205,502,649,67,2020-01-02,Second Visit
3206,1410,1484,87,2022-10-28,Considering rent
3207,174,1793,217,2023-12-11,Price Inquiry
3208,2798,1386,171,2021-09-13,Second Visit
3209,1347,205,5,2022-12-20,Considering purchase
3210,959,745,21,2023-09-23,Comparing Options
3211,711,1932,202,2024-04-07,Maintenance Inquiry
3212,886,392,167,2020-11-20,Viewing
3213,510,1811,243,2021-03-26,Viewing
3214,2079,1990,219,2024-06-02,Considering rent
3215,1288,392,196,2021-12-30,Price Inquiry
3216,1892,919,138,2022-06-09,Second Visit
3217,696,107,19,2024-02-06,Considering rent
3218,2289,1018,61,2024-01-30,Second Visit
3219,2035,244,85,2023-01-25,Viewing
3220,411,1853,144,2022-12-28,Second Visit
3221,1586,1085,221,2024-09-25,Neighborhood Check
3222,2717,415,28,2021-11-05,Second Visit
3223,2478,1032,246,2022-01-26,Neighborhood Check
3224,2120,291,64,2022-04-16,Neighborhood Check
3225,1792,244,208,2020-10-08,Neighborhood Check
3226,2347,1383,172,2020-01-29,Neighborhood Check
3227,2340,309,28,2020-10-21,Viewing
3228,626,371,182,2024-11-12,Price Inquiry
3229,2077,111,64,2024-07-06,Second Visit
3230,1313,1676,123,2022-12-12,Neighborhood Check
3231,371,516,142,2024-09-09,Maintenance Inquiry
3232,1546,98,18,2021-09-11,Second Visit
3233,351,810,194,2023-08-10,Considering rent
3234,355,2036,188,2021-01-07,Considering rent
3235,1636,1948,28,2023-04-13,Neighborhood Check
3236,1486,1179,67,2021-12-26,Neighborhood Check
3237,240,1864,26,2022-07-03,Second Visit
3238,2309,1356,225,2021-10-31,Viewing
3239,206,1395,70,2023-08-04,Neighborhood Check
3240,656,633,195,2021-03-12,Price Inquiry
3241,968,1130,246,2021-06-05,Considering purchase
3242,2624,309,221,2020-04-22,Price Inquiry
3243,257,1604,44,2024-05-15,Neighborhood Check
3244,387,727,147,2020-02-14,Second Visit
3245,2040,1932,236,2020-07-12,Neighborhood Check
3246,1117,1042,65,2020-03-15,Second Visit
3247,779,1781,151,2021-07-27,Maintenance Inquiry
3248,2604,1331,136,2022-03-06,Viewing
3249,2646,1993,150,2024-07-26,Comparing Options
3250,2284,766,24,2022-12-06,Neighborhood Check
3251,2585,1740,189,2023-10-27,Considering rent
3252,707,1710,228,2022-05-10,Considering purchase
3253,1317,1485,130,2024-12-05,Considering purchase
3254,835,2043,153,2023-12-01,Viewing
3255,2128,1171,82,2020-10-29,Considering rent
3256,852,1770,244,2024-11-22,Considering rent
3257,1321,798,240,2022-03-29,Considering rent
3258,2752,1201,72,2022-11-18,Considering purchase
3259,907,1535,22,2024-11-21,Price Inquiry
3260,1119,242,32,2023-03-12,Considering rent
3261,416,675,102,2022-08-05,Viewing
3262,532,357,132,2024-08-24,Considering rent
3263,1551,1385,35,2023-02-20,Second Visit
3264,2530,1778,205,2020-05-08,Viewing
3265,2911,538,243,2023-05-13,Considering purchase
3266,2034,1859,32,2021-08-24,Neighborhood Check
3267,2024,1645,154,2020-04-06,Viewing
3268,2348,692,59,2021-03-11,Maintenance Inquiry
3269,2265,1736,17,2022-05-28,Comparing Options
3270,987,935,81,2024-03-09,Considering rent
3271,2550,609,14,2023-11-24,Considering rent
3272,422,603,4,2024-02-17,Considering purchase
3273,2388,1018,86,2020-07-11,Second Visit
3274,1860,1930,102,2022-10-08,Considering rent
3275,2935,320,28,2024-11-15,Considering rent
3276,1786,1936,176,2023-06-06,Viewing
3277,356,1105,70,2024-02-22,Viewing
3278,385,372,219,2024-08-12,Second Visit
3279,2570,1858,203,2022-03-17,Neighborhood Check
3280,2378,1059,1,2024-10-26,Viewing
3281,752,640,24,2021-03-06,Second Visit
3282,497,1096,29,2023-04-19,Comparing Options
3283,635,1557,86,2023-01-29,Viewing
3284,620,793,153,2024-01-07,Price Inquiry
3285,1741,625,243,2020-05-23,Considering purchase
3286,2715,1124,146,2023-12-11,Second Visit
3287,2314,515,63,2023-05-27,Second Visit
3288,1160,72,231,2023-07-20,Comparing Options
3289,1215,1505,240,2021-09-30,Second Visit
3290,2465,294,219,2020-02-28,Viewing
3291,2311,398,51,2023-01-05,Considering purchase
3292,1525,1962,7,2022-10-11,Second Visit
3293,2342,1746,36,2023-03-12,Second Visit
3294,1383,771,2,2023-10-17,Second Visit
3295,1505,1660,225,2022-03-11,Viewing
3296,1731,710,7,2021-09-24,Second Visit
3297,1704,159,46,2020-11-18,Considering rent
3298,1832,2055,154,2021-04-24,Comparing Options
3299,2569,1386,77,2022-11-03,Neighborhood Check
3300,2567,1054,197,2024-04-06,Considering rent
3301,978,869,41,2022-11-19,Neighborhood Check
3302,2765,321,6,2023-09-05,Comparing Options
3303,363,9,69,2022-06-23,Considering purchase
3304,1329,421,112,2020-11-24,Considering purchase
3305,702,445,180,2020-05-06,Considering rent
3306,238,1000,125,2022-06-27,Price Inquiry
3307,1120,1927,206,2023-05-27,Neighborhood Check
3308,596,1956,127,2021-01-11,Price Inquiry
3309,2998,1599,50,2023-02-11,Second Visit
3310,466,880,29,2024-10-23,Second Visit
3311,1659,266,77,2024-02-01,Viewing
3312,2698,1844,1,2024-09-15,Second Visit
3313,1216,1000,71,2020-10-05,Second Visit
3314,1693,1489,30,2020-05-31,Second Visit
3315,635,1162,79,2021-08-01,Considering purchase
3316,2704,1464,157,2022-07-27,Considering purchase
3317,958,1588,30,2020-01-13,Considering rent
3318,1460,231,226,2020-10-13,Viewing
3319,2688,2038,34,2023-10-11,Considering purchase
3320,1857,1909,81,2023-02-22,Considering rent
3321,2608,1697,211,2020-08-07,Second Visit
3322,1042,1194,182,2022-12-07,Viewing
3323,2262,1771,2,2021-09-23,Neighborhood Check
3324,1089,1740,29,2024-12-24,Viewing
3325,2504,1663,154,2021-01-03,Price Inquiry
3326,698,1848,244,2021-07-16,Considering rent
3327,1361,407,213,2020-12-25,Considering rent
3328,1682,483,217,2020-10-12,Viewing
3329,505,353,131,2021-10-04,Considering purchase
3330,1998,1960,205,2022-01-02,Comparing Options
3331,497,238,20,2020-05-21,Maintenance Inquiry
3332,1452,1622,48,2020-02-01,Neighborhood Check
3333,1380,1956,39,2020-03-02,Considering rent
3334,2961,666,157,2020-10-26,Viewing
3335,2882,1185,46,2024-04-02,Considering rent
3336,1562,675,71,2020-03-02,Considering purchase
3337,1114,75,43,2022-02-07,Viewing
3338,1446,683,4,2022-07-18,Considering rent
3339,1049,7,191,2020-01-23,Considering rent
3340,592,257,100,2022-10-26,Viewing
3341,2928,1625,11,2021-06-10,Price Inquiry
3342,1007,1724,5,2020-04-23,Considering purchase
3343,1577,119,104,2024-02-25,Neighborhood Check
3344,1136,1391,153,2023-11-07,Viewing
3345,2033,1953,146,2020-02-05,Viewing
3346,2683,871,162,2024-01-21,Second Visit
3347,2150,786,46,2021-10-05,Price Inquiry
3348,1727,367,228,2020-10-25,Considering purchase
3349,1673,604,113,2021-12-03,Second Visit
3350,2903,357,121,2024-06-04,Considering rent
3351,2468,1529,127,2023-04-09,Viewing
3352,701,670,32,2020-03-07,Considering purchase
3353,445,1734,29,2023-06-05,Second Visit
3354,2007,1703,14,2022-02-13,Viewing
3355,1482,1438,155,2023-05-08,Second Visit
3356,406,1309,149,2022-12-27,Second Visit
3357,1226,1001,15,2021-10-29,Considering purchase
3358,2880,1226,43,2023-06-03,Second Visit
3359,146,1357,28,2022-09-17,Viewing
3360,1141,251,243,2022-10-03,Second Visit
3361,1441,1744,106,2020-05-22,Viewing
3362,2454,1121,168,2024-05-16,Viewing
3363,1747,288,2,2021-09-17,Considering rent
3364,501,28,79,2022-07-21,Price Inquiry
3365,1137,904,47,2022-06-17,Viewing
3366,2580,230,62,2022-12-30,Second Visit
3367,264,1464,182,2022-05-12,Second Visit
3368,497,630,93,2022-03-24,Considering rent
3369,591,122,213,2023-11-13,Price Inquiry
3370,2841,395,65,2021-03-04,Price Inquiry
3371,2121,231,215,2024-05-17,Viewing
3372,2480,1850,215,2021-03-10,Considering rent
3373,1395,1924,174,2022-12-01,Maintenance Inquiry
3374,2517,336,19,2021-12-17,Viewing
3375,2523,1978,43,2022-12-03,Price Inquiry
3376,2687,1705,207,2023-11-07,Viewing
3377,1343,555,189,2024-05-21,Considering purchase
3378,766,693,185,2021-12-19,Considering rent
3379,2847,1963,120,2023-10-08,Price Inquiry
3380,1,1693,70,2022-09-11,Price Inquiry
3381,289,396,50,2024-10-27,Comparing Options
3382,749,1882,162,2022-09-25,Viewing
3383,412,493,130,2024-05-03,Viewing
3384,2297,1280,222,2020-08-09,Viewing
3385,80,88,90,2024-04-01,Price Inquiry
3386,1235,1455,182,2023-07-02,Considering purchase
3387,2466,716,201,2022-09-27,Maintenance Inquiry
3388,1545,1066,148,2020-07-11,Price Inquiry
3389,843,758,44,2021-04-11,Comparing Options
3390,611,1975,39,2024-07-17,Viewing
3391,379,518,172,2023-07-05,Viewing
3392,643,741,37,2023-06-04,Second Visit
3393,855,123,230,2023-06-21,Viewing
3394,2030,1033,205,2023-10-12,Considering rent
3395,1876,1270,65,2022-05-19,Second Visit
3396,2681,1749,74,2022-05-19,Price Inquiry
3397,1364,1089,48,2021-09-26,Second Visit
3398,2679,213,243,2020-05-26,Second Visit
3399,2609,1854,90,2023-11-08,Considering purchase
3400,1828,2031,41,2024-11-13,Comparing Options
3401,603,1722,69,2021-04-04,Comparing Options
3402,577,734,131,2021-10-18,Viewing
3403,1365,2051,132,2024-03-03,Considering rent
3404,77,338,17,2022-05-12,Considering purchase
3405,2411,751,188,2020-12-03,Considering rent
3406,1968,1943,100,2022-07-22,Considering rent
3407,2940,530,57,2021-11-19,Considering purchase
3408,2681,779,209,2024-07-12,Neighborhood Check
3409,1319,1595,41,2020-01-29,Viewing
3410,1674,1116,70,2023-08-23,Second Visit
3411,2975,787,135,2020-11-06,Viewing
3412,687,1698,12,2024-02-01,Considering purchase
3413,2066,591,108,2023-07-25,Considering rent
3414,1591,650,114,2024-01-11,Maintenance Inquiry
3415,905,750,14,2024-08-03,Price Inquiry
3416,346,604,241,2024-03-12,Price Inquiry
3417,309,413,107,2024-04-22,Viewing
3418,2489,1440,103,2023-12-20,Viewing
3419,913,831,70,2022-01-27,Considering purchase
3420,908,1272,140,2020-09-01,Comparing Options
3421,1125,914,43,2023-11-20,Considering purchase
3422,442,1471,162,2022-03-29,Considering rent
3423,1498,1150,98,2024-12-20,Maintenance Inquiry
3424,1685,915,212,2024-10-05,Second Visit
3425,234,246,194,2021-04-04,Price Inquiry
3426,2112,1649,219,2023-05-02,Second Visit
3427,2666,711,169,2024-02-26,Maintenance Inquiry
3428,55,1078,197,2020-04-14,Considering rent
3429,198,1216,180,2020-04-27,Second Visit
3430,414,1669,30,2024-01-31,Second Visit
3431,1395,1721,189,2023-09-09,Viewing
3432,2619,126,189,2023-03-21,Viewing
3433,1266,607,147,2022-02-17,Price Inquiry
3434,1542,1406,127,2020-06-09,Comparing Options
3435,1844,363,57,2023-09-21,Considering rent
3436,2984,1947,184,2020-08-19,Considering rent
3437,1933,2046,205,2023-08-13,Second Visit
3438,1262,1264,2,2022-11-17,Neighborhood Check
3439,796,1570,130,2023-11-26,Considering purchase
3440,618,992,132,2024-06-23,Second Visit
3441,1097,89,39,2020-08-16,Considering rent
3442,622,1906,45,2022-03-28,Considering purchase
3443,280,1796,72,2023-06-28,Viewing
3444,2992,2010,26,2022-03-14,Second Visit
3445,902,842,81,2021-09-26,Viewing
3446,2777,1694,71,2022-02-18,Viewing
3447,2192,92,181,2020-02-24,Viewing
3448,1955,2034,93,2023-05-20,Second Visit
3449,628,657,149,2022-03-14,Considering rent
3450,2610,949,108,2022-12-27,Second Visit
3451,2621,986,161,2023-10-09,Second Visit
3452,2121,773,128,2024-10-10,Second Visit
3453,147,2046,207,2020-03-27,Viewing
3454,191,1958,52,2022-05-14,Viewing
3455,1224,346,132,2022-10-10,Viewing
3456,1809,249,109,2023-08-09,Neighborhood Check
3457,1520,1918,241,2023-11-02,Considering purchase
3458,182,867,37,2024-09-02,Second Visit
3459,2245,1166,198,2022-07-21,Second Visit
3460,50,1429,140,2023-11-02,Second Visit
3461,650,617,39,2022-09-18,Viewing
3462,496,639,249,2022-04-14,Price Inquiry
3463,2278,683,100,2021-06-26,Considering rent
3464,877,515,106,2023-06-16,Considering purchase
3465,2153,659,57,2024-04-04,Considering rent
3466,1159,925,88,2020-06-09,Maintenance Inquiry
3467,1025,394,48,2023-11-16,Considering rent
3468,2600,506,98,2022-05-03,Maintenance Inquiry
3469,2648,702,172,2020-03-29,Considering purchase
3470,1454,543,101,2023-07-02,Considering rent
3471,2128,580,204,2023-11-07,Maintenance Inquiry
3472,1753,1787,68,2020-12-09,Maintenance Inquiry
3473,300,1721,60,2021-02-19,Comparing Options
3474,685,1810,99,2020-08-23,Second Visit
3475,64,202,62,2022-11-28,Viewing
3476,1646,1236,4,2020-06-08,Second Visit
3477,1640,578,135,2024-03-01,Viewing
3478,2437,203,187,2022-03-14,Second Visit
3479,703,137,121,2023-01-13,Second Visit
3480,1551,273,12,2023-08-19,Second Visit
3481,1367,1243,128,2023-12-16,Second Visit
3482,1679,1633,219,2024-01-29,Considering rent
3483,2623,1031,71,2024-08-18,Considering rent
3484,2099,1794,153,2024-04-16,Second Visit
3485,119,1028,103,2023-03-15,Considering purchase
3486,2114,1021,93,2022-03-15,Price Inquiry
3487,3000,2037,148,2020-11-17,Viewing
3488,1327,271,13,2021-05-21,Second Visit
3489,2862,1575,16,2024-07-17,Considering rent
3490,1443,40,128,2022-06-12,Considering purchase
3491,1037,1732,124,2023-05-13,Considering rent
3492,498,1627,131,2022-12-22,Comparing Options
3493,1907,646,171,2021-02-08,Neighborhood Check
3494,764,969,100,2023-01-24,Considering rent
3495,1859,1164,18,2021-02-27,Neighborhood Check
3496,2551,1880,62,2023-09-03,Considering rent
3497,47,1372,90,2021-02-27,Considering rent
3498,2925,1641,124,2020-02-01,Considering purchase
3499,1628,1233,22,2023-08-10,Considering rent
3500,104,75,85,2024-11-02,Second Visit
3501,2201,484,216,2023-09-06,Considering purchase
3502,2716,1442,149,2024-09-10,Considering rent
3503,339,1705,227,2022-07-15,Viewing
3504,992,224,47,2021-03-30,Neighborhood Check
3505,988,9,15,2022-12-04,Viewing
3506,1273,1933,3,2020-06-05,Viewing
3507,2064,1783,104,2021-10-13,Comparing Options
3508,2918,1793,86,2023-03-10,Comparing Options
3509,2851,1868,69,2023-12-11,Second Visit
3510,1260,406,55,2023-05-30,Considering rent
3511,1524,1701,5,2020-01-18,Viewing
3512,2190,1323,128,2020-07-27,Viewing
3513,1567,397,174,2022-11-12,Maintenance Inquiry
3514,296,1063,139,2022-07-27,Neighborhood Check
3515,2421,1826,27,2022-04-25,Considering purchase
3516,682,1689,116,2024-12-02,Second Visit
3517,587,1066,148,2022-04-06,Second Visit
3518,366,463,8,2022-01-07,Maintenance Inquiry
3519,2511,452,213,2022-04-29,Considering purchase
3520,1625,56,27,2020-01-06,Viewing
3521,83,1726,90,2020-02-15,Second Visit
3522,358,606,17,2021-01-27,Viewing
3523,72,1224,86,2020-06-19,Viewing
3524,972,821,153,2022-09-16,Considering purchase
3525,896,1083,154,2021-10-02,Viewing
3526,71,616,101,2020-02-05,Neighborhood Check
3527,1680,539,210,2021-08-20,Considering purchase
3528,913,1012,227,2021-07-20,Viewing
3529,1525,1408,66,2023-09-02,Viewing
3530,2261,303,208,2024-06-30,Considering purchase
3531,1504,1498,176,2021-03-14,Second Visit
3532,2007,849,87,2022-12-07,Viewing
3533,2913,558,28,2021-05-12,Price Inquiry
3534,2111,944,203,2021-11-22,Comparing Options
3535,1247,377,132,2024-06-17,Viewing
3536,1836,1602,107,2024-10-18,Considering purchase
3537,1217,184,18,2021-06-09,Second Visit
3538,2167,1449,92,2020-04-02,Second Visit
3539,2299,89,11,2021-07-14,Comparing Options
3540,2608,901,150,2023-11-10,Second Visit
3541,2593,1288,208,2021-04-30,Neighborhood Check
3542,883,1981,82,2023-08-25,Considering purchase
3543,1651,700,94,2023-11-20,Maintenance Inquiry
3544,321,90,95,2021-07-19,Second Visit
3545,2711,1367,7,2021-05-30,Considering purchase
3546,841,340,244,2024-03-03,Considering rent
3547,2620,1533,6,2020-03-28,Considering purchase
3548,1472,1135,215,2021-08-31,Viewing
3549,1117,106,29,2024-10-04,Viewing
3550,2013,217,232,2022-04-05,Considering rent
3551,2506,601,118,2020-07-22,Second Visit
3552,1262,1419,63,2024-04-11,Second Visit
3553,1672,239,175,2021-04-02,Second Visit
3554,81,1010,74,2020-04-06,Neighborhood Check
3555,2186,981,230,2022-04-05,Second Visit
3556,2927,623,221,2022-05-01,Considering purchase
3557,1615,187,50,2021-07-05,Considering rent
3558,2409,330,48,2020-03-01,Comparing Options
3559,2349,1021,1,2024-06-01,Viewing
3560,2809,936,207,2024-12-03,Viewing
3561,478,1896,246,2024-07-05,Second Visit
3562,1734,657,134,2022-04-12,Price Inquiry
3563,1593,1784,70,2021-05-23,Viewing
3564,1461,649,123,2021-12-31,Comparing Options
