property_id,owner_id,property_manager_id,address_id,listing_date,property_type,rooms,bathrooms,parking,condition,listing_type,listing_price
1909,314,151,1909,9/10/2024,Villa,5,4,0,Good,Sale,918120
1910,1083,119,1910,4/30/2022,Studio,1,1,0,Good,Rent,1658
1911,1103,223,1911,6/4/2021,Office,5,1,1,Good,Rent,4780
1912,1291,76,1912,1/23/2023,House,3,3,2,Good,Rent,4099
1913,383,20,1913,5/21/2024,Studio,2,1,2,Fair,Sale,210972
1914,1746,174,1914,9/20/2021,Apartment,3,2,2,Poor,Rent,3128
1915,1613,9,1915,10/10/2022,House,3,2,0,Good,Sale,651163
1916,407,9,1916,12/9/2024,Villa,7,4,2,Good,Rent,11568
1917,382,94,1917,12/25/2024,Villa,4,6,2,Good,Rent,10788
1918,998,204,1918,1/19/2020,Studio,2,1,2,Poor,Sale,156985
1919,99,166,1919,1/28/2022,House,4,2,0,Good,Rent,7266
1920,1357,40,1920,7/13/2022,Villa,8,5,0,Good,Sale,1346097
1921,1489,56,1921,1/11/2021,Office,3,2,1,Good,Rent,2217
1922,780,122,1922,5/1/2024,Apartment,4,2,1,Fair,Rent,4031
1923,1285,114,1923,12/27/2024,Villa,7,3,3,Fair,Rent,9811
1924,331,76,1924,7/24/2020,Studio,2,1,1,Good,Sale,197596
1925,1261,142,1925,5/21/2021,Apartment,3,3,2,Fair,Rent,2456
1926,199,8,1926,7/17/2024,Office,5,2,1,Good,Sale,454875
1927,1457,110,1927,6/3/2024,House,5,3,2,Good,Rent,8514
1928,68,204,1928,12/30/2024,Villa,7,4,3,Good,Sale,1626360
1929,211,151,1929,6/11/2021,Studio,2,1,0,Good,Sale,224205
1930,1664,158,1930,2/12/2020,Apartment,4,2,0,Fair,Sale,353845
1931,1415,68,1931,9/2/2023,Studio,1,1,2,Poor,Rent,1199
1932,855,166,1932,2/5/2021,Villa,7,6,0,Fair,Rent,10010
1933,982,183,1933,10/19/2023,Villa,7,4,2,Poor,Rent,10911
1934,611,164,1934,2/18/2022,Office,4,1,1,Poor,Sale,234988
1935,377,199,1935,2/1/2022,Studio,1,1,1,Good,Rent,1382
1936,1681,250,1936,6/7/2020,Studio,2,1,2,Fair,Rent,2423
1937,1735,38,1937,5/28/2022,Apartment,2,3,3,Good,Sale,193664
1938,1450,202,1938,4/2/2021,Office,3,2,0,Fair,Rent,2409
1939,777,158,1939,6/28/2020,House,5,2,0,Fair,Sale,647384
1940,273,25,1940,10/13/2020,Office,2,2,0,Good,Sale,199070
1941,1316,142,1941,4/14/2021,Apartment,4,2,2,Fair,Sale,343657
1942,959,158,1942,2/27/2023,Villa,8,4,3,Good,Sale,1635497
1943,350,142,1943,8/16/2021,Office,5,1,3,Good,Rent,4231
1944,177,200,1944,8/16/2020,Villa,8,4,3,Good,Sale,1639585
1945,1459,199,1945,6/14/2023,Studio,1,1,0,Good,Rent,2194
1946,419,38,1946,12/7/2022,Apartment,4,3,3,Good,Rent,3766
1947,789,76,1947,12/11/2022,House,6,3,3,Fair,Sale,762264
1948,1096,224,1948,8/2/2023,Apartment,3,1,3,Fair,Rent,2242
1949,332,142,1949,6/7/2020,Apartment,3,1,0,Good,Rent,3406
1950,462,199,1950,9/14/2021,Office,4,3,1,Good,Sale,278060
1951,1139,178,1951,8/21/2020,Apartment,2,1,2,Good,Sale,250069
1952,1588,250,1952,12/25/2023,Villa,4,3,3,Fair,Rent,6044
1953,7,137,1953,3/20/2023,Office,3,1,0,Fair,Sale,201261
1954,1410,142,1954,8/14/2020,Studio,2,1,2,Good,Sale,168700
1955,798,83,1955,9/2/2023,Office,4,1,0,Fair,Rent,2096
1956,71,164,1956,5/27/2022,Studio,2,1,1,Good,Rent,2893
1957,1079,133,1957,10/28/2021,Studio,2,1,2,Good,Sale,169090
1958,495,199,1958,10/16/2023,Apartment,2,2,0,Fair,Rent,2700
1959,23,223,1959,7/10/2023,House,3,3,0,Good,Sale,400463
1960,455,163,1960,11/25/2023,House,6,4,1,Good,Rent,6872
1961,1178,178,1961,12/4/2021,Office,1,2,1,Fair,Sale,212331
1962,55,76,1962,9/6/2020,Studio,2,1,0,Good,Rent,1887
1963,368,151,1963,7/14/2022,Studio,1,1,0,Good,Sale,211563
1964,492,165,1964,4/10/2023,Apartment,3,1,3,Good,Rent,2739
1965,327,8,1965,11/4/2022,Office,1,1,2,Poor,Sale,96358
1966,501,202,1966,3/11/2023,Studio,1,1,3,Fair,Rent,1479
1967,1166,114,1967,3/13/2021,Apartment,3,1,0,Good,Rent,2507
1968,1469,122,1968,6/9/2023,Studio,1,1,1,Good,Sale,208797
1969,1131,133,1969,6/5/2020,House,3,4,3,Fair,Rent,5433
1970,1421,58,1970,9/29/2020,Apartment,3,1,1,Good,Rent,2970
1971,182,33,1971,10/9/2021,Apartment,3,1,0,Good,Rent,2559
1972,586,76,1972,4/25/2023,Apartment,2,3,0,Fair,Sale,217525
1973,1114,98,1973,8/19/2020,Villa,8,6,0,Fair,Rent,8946
1974,752,174,1974,9/25/2020,Villa,7,5,0,Fair,Sale,1303089
1975,1541,83,1975,12/16/2023,Villa,8,6,1,Good,Sale,1416539
1976,1677,169,1976,4/28/2020,House,3,4,2,Fair,Sale,376091
1977,1049,10,1977,5/28/2022,House,3,4,3,Good,Sale,667881
1978,950,83,1978,8/15/2021,Apartment,2,3,2,Good,Sale,217255
1979,1649,183,1979,10/11/2022,House,5,2,1,Fair,Rent,5928
1980,172,238,1980,3/27/2022,House,3,3,1,Fair,Sale,487792
1981,1147,200,1981,8/23/2021,Studio,1,1,1,Good,Sale,131616
1982,127,76,1982,5/6/2020,House,3,4,1,Good,Sale,482013
1983,209,94,1983,8/5/2023,Apartment,3,1,3,Good,Sale,175351
1984,1491,165,1984,1/6/2022,Apartment,2,2,0,Good,Sale,165048
1985,146,31,1985,6/15/2023,Studio,1,1,0,Good,Rent,1453
1986,1575,164,1986,3/24/2024,Apartment,4,3,2,Fair,Sale,366027
1987,1680,158,1987,2/27/2021,House,6,3,2,Good,Rent,9356
1988,482,76,1988,7/7/2023,Apartment,4,3,2,Good,Sale,284693
1989,355,158,1989,9/18/2022,Villa,5,4,3,Good,Sale,1569947
1990,894,56,1990,3/28/2023,House,5,3,1,Good,Rent,8333
1991,1065,133,1991,8/25/2020,Studio,1,1,3,Fair,Sale,121495
1992,1664,201,1992,1/25/2021,House,5,4,1,Poor,Sale,644188
1993,957,33,1993,11/16/2023,Office,3,2,2,Good,Rent,3172
1994,491,174,1994,7/21/2022,Villa,7,6,2,Good,Sale,1322532
1995,1277,142,1995,6/23/2022,House,5,2,2,Good,Sale,536438
1996,236,133,1996,1/2/2023,House,5,4,1,Fair,Rent,6947
1997,1562,143,1997,2/10/2022,Villa,7,4,0,Fair,Sale,1017315
1998,798,224,1998,11/14/2024,House,3,3,2,Fair,Rent,5374
1999,1184,166,1999,8/3/2020,Villa,7,3,3,Good,Rent,13258
2000,60,223,2000,3/6/2022,Villa,5,5,3,Good,Rent,11973
2001,4,250,2001,7/11/2021,Office,1,3,1,Fair,Rent,2373
2002,338,98,2002,3/21/2024,Villa,6,4,1,Fair,Sale,801357
2003,1109,169,2003,8/16/2021,House,3,2,3,Fair,Rent,5045
2004,1617,238,2004,5/1/2022,House,3,3,2,Good,Sale,373959
2005,307,25,2005,2/9/2020,House,3,4,2,Fair,Sale,512942
2006,987,202,2006,12/17/2022,Villa,4,4,0,Good,Rent,13263
2007,1422,174,2007,1/15/2021,Office,2,2,1,Good,Rent,3401
2008,983,183,2008,12/11/2022,Office,3,1,1,Fair,Sale,312680
2009,470,25,2009,11/5/2021,Villa,4,3,0,Fair,Sale,786927
2010,1044,94,2010,1/25/2024,Studio,2,1,2,Good,Sale,171430
2011,972,166,2011,5/16/2024,House,3,2,0,Poor,Sale,239727
2012,1709,40,2012,10/25/2021,Apartment,3,1,2,Good,Sale,298840
2013,1199,142,2013,2/6/2021,House,3,2,2,Good,Sale,453268
2014,1051,166,2014,8/5/2022,Apartment,2,1,0,Good,Sale,249503
2015,1462,115,2015,10/3/2024,Studio,2,1,2,Good,Rent,1845
2016,343,143,2016,12/19/2023,House,5,3,0,Good,Sale,542060
2017,923,115,2017,6/9/2023,Villa,7,5,1,Fair,Sale,940067
2018,1570,8,2018,12/3/2022,Office,1,1,2,Fair,Sale,131708
2019,911,31,2019,10/6/2024,Office,4,1,3,Good,Rent,4082
2020,929,250,2020,12/14/2020,Apartment,3,3,3,Poor,Sale,153156
2021,1029,164,2021,9/28/2023,Apartment,3,1,0,Good,Sale,320926
2022,1327,119,2022,9/17/2020,Studio,2,1,0,Good,Sale,159027
2023,869,8,2023,3/20/2020,Villa,5,5,1,Fair,Sale,1248370
2024,1240,170,2024,11/17/2023,Office,3,1,3,Fair,Sale,295625
2025,614,76,2025,10/28/2021,Apartment,2,1,2,Fair,Rent,1795
2026,392,40,2026,5/1/2023,House,4,2,1,Poor,Sale,318419
2027,111,10,2027,3/18/2023,Villa,6,3,0,Good,Sale,1215596
2028,1019,33,2028,2/11/2024,Villa,4,4,3,Good,Sale,954912
2029,144,98,2029,10/24/2022,Apartment,4,1,2,Good,Sale,234702
2030,598,9,2030,12/29/2024,Office,1,3,0,Good,Rent,2028
2031,1569,199,2031,4/8/2020,Office,1,1,3,Fair,Sale,118047
2032,1513,204,2032,3/13/2020,House,6,3,0,Good,Sale,859264
2033,487,40,2033,6/6/2020,Studio,1,1,3,Good,Sale,149992
2034,51,83,2034,9/28/2024,Apartment,3,2,0,Good,Rent,4116
2035,437,133,2035,1/14/2021,House,6,3,2,Good,Rent,9542
2036,395,220,2036,4/17/2022,House,3,4,2,Poor,Sale,412027
2037,1691,234,2037,11/14/2022,Studio,1,1,0,Good,Sale,142599
2038,1296,122,2038,1/3/2022,Villa,8,4,3,Fair,Sale,1048122
2039,1643,169,2039,3/13/2023,House,4,2,3,Good,Sale,438655
2040,654,143,2040,9/22/2024,House,5,3,0,Good,Sale,772134
2041,456,20,2041,8/2/2020,Studio,1,1,3,Poor,Rent,1565
2042,1467,174,2042,10/13/2020,Villa,8,3,2,Good,Rent,17494
2043,549,40,2043,7/20/2021,House,3,3,3,Good,Sale,384219
2044,249,59,2044,8/22/2020,Villa,8,4,0,Good,Rent,18302
2045,937,88,2045,10/10/2020,Studio,2,1,0,Poor,Rent,2171
2046,490,201,2046,6/17/2020,Studio,2,1,0,Good,Sale,160489
2047,1037,166,2047,2/28/2022,Studio,2,1,2,Good,Sale,267268
2048,1747,40,2048,12/16/2021,Villa,6,4,3,Fair,Sale,831046
2049,1408,98,2049,4/20/2024,Apartment,4,1,2,Good,Sale,211292
2050,250,115,2050,5/10/2021,House,6,4,3,Good,Rent,6169
2051,1080,183,2051,7/27/2024,Office,2,1,3,Poor,Rent,2768
2052,597,8,2052,2/6/2020,Office,2,1,1,Fair,Sale,184093
2053,537,115,2053,5/25/2021,Office,2,2,2,Good,Sale,275036
2054,792,8,2054,6/15/2023,Office,2,3,3,Good,Sale,193813
2055,771,178,2055,3/2/2022,Villa,5,5,3,Fair,Sale,874590
2056,128,58,2056,2/20/2021,Office,1,2,3,Fair,Rent,2803
2057,1551,8,2057,5/13/2022,Studio,1,1,3,Good,Sale,145198
2058,945,202,2058,12/24/2023,House,5,3,2,Good,Sale,432365
2059,619,238,2059,10/3/2021,Office,1,2,3,Good,Rent,3090
2060,782,9,2060,2/5/2021,Villa,5,4,3,Fair,Sale,760952
2061,1150,250,2061,1/26/2023,Office,2,2,2,Good,Sale,206257
2062,789,115,2062,12/23/2021,Villa,7,4,1,Good,Sale,1715529
2063,1119,183,2063,12/6/2021,Studio,2,1,3,Good,Rent,3484
2064,647,239,2064,9/13/2020,House,3,2,3,Good,Rent,4379
2065,1133,202,2065,2/6/2023,House,3,4,0,Good,Sale,431312
2066,476,94,2066,10/25/2024,Apartment,4,2,0,Fair,Sale,321669
2067,214,105,2067,7/9/2021,Villa,6,5,1,Poor,Sale,1109840
2068,1476,40,2068,12/22/2023,Villa,4,4,3,Good,Sale,830033
2069,834,114,2069,7/24/2024,House,5,2,2,Good,Rent,5832
2070,150,165,2070,12/29/2023,Studio,2,1,3,Good,Rent,1953
2071,928,59,2071,1/28/2024,Studio,2,1,0,Good,Rent,2846
2072,446,88,2072,10/30/2021,Studio,1,1,2,Good,Rent,2075
2073,403,115,2073,1/8/2022,Villa,4,5,3,Fair,Sale,844126
2074,658,223,2074,10/29/2023,Office,5,3,0,Fair,Rent,2422
2075,1117,137,2075,7/10/2023,Studio,1,1,3,Fair,Rent,1300
2076,1355,137,2076,4/4/2022,Apartment,2,3,1,Good,Sale,172362
2077,868,165,2077,3/18/2021,Villa,6,4,3,Good,Sale,1203170
2078,1442,137,2078,11/20/2023,House,5,2,0,Good,Sale,557354
2079,1462,201,2079,7/10/2024,Studio,1,1,1,Fair,Rent,1155
2080,1246,174,2080,4/30/2024,Villa,6,3,1,Fair,Sale,1230337
2081,181,31,2081,7/15/2020,Apartment,3,1,3,Fair,Sale,153400
2082,1260,58,2082,3/21/2020,House,6,3,2,Fair,Sale,477743
2083,484,8,2083,8/20/2023,Studio,2,1,1,Fair,Rent,1832
2084,504,105,2084,10/28/2023,Villa,7,6,1,Good,Rent,11409
2085,1313,98,2085,12/2/2020,Office,2,3,1,Good,Sale,193154
2086,1627,158,2086,3/27/2021,House,5,2,2,Good,Sale,694808
2087,1124,38,2087,7/12/2021,Office,5,1,1,Fair,Sale,429732
2088,69,20,2088,10/3/2023,Apartment,3,3,1,Good,Sale,211594
2089,798,169,2089,4/13/2021,Villa,8,4,2,Fair,Rent,12923
2090,974,200,2090,3/15/2021,Office,5,2,3,Poor,Sale,221760
2091,1108,142,2091,9/16/2020,Apartment,4,3,3,Fair,Sale,259587
2092,167,202,2092,8/20/2021,Apartment,2,2,0,Fair,Rent,2715
2093,287,38,2093,3/25/2020,Villa,4,6,3,Good,Sale,932991
2094,1562,33,2094,12/4/2024,Studio,1,1,2,Good,Sale,130890
2095,94,220,2095,5/26/2020,Studio,2,1,2,Fair,Sale,133941
2096,978,8,2096,3/18/2022,Studio,1,1,1,Good,Rent,2218
2097,899,163,2097,12/10/2022,Apartment,4,3,0,Good,Sale,241898
2098,61,31,2098,3/19/2021,Office,4,1,0,Good,Sale,222878
2099,882,234,2099,8/19/2024,House,6,3,1,Good,Sale,951608
2100,1275,178,2100,6/8/2022,Studio,2,1,3,Good,Sale,247385
2101,181,59,2101,3/14/2024,Villa,8,5,0,Good,Rent,17952
2102,80,88,2102,11/25/2023,Villa,6,5,2,Good,Rent,9165
2103,1669,166,2103,4/5/2023,Studio,2,1,1,Good,Sale,173402
2104,1645,169,2104,5/10/2022,Office,1,1,0,Fair,Rent,2332
2105,1302,56,2105,9/22/2022,Studio,2,1,3,Good,Rent,1955
2106,1545,238,2106,4/12/2022,Office,2,2,2,Good,Rent,2391
2107,1205,25,2107,11/27/2022,Villa,8,5,0,Good,Rent,10053
2108,396,98,2108,12/7/2021,Studio,1,1,2,Good,Rent,1530
2109,1490,105,2109,8/4/2021,House,3,4,3,Fair,Rent,4442
2110,229,33,2110,9/16/2022,House,6,4,1,Poor,Rent,4447
2111,268,224,2111,3/22/2020,House,4,2,3,Fair,Rent,6879
2112,674,115,2112,11/15/2021,Studio,2,1,3,Fair,Rent,2485
2113,1369,178,2113,4/23/2024,Studio,1,1,1,Good,Sale,233107
2114,682,224,2114,1/30/2020,Office,3,1,3,Good,Rent,3935
2115,1676,239,2115,7/9/2023,Studio,1,1,1,Poor,Sale,139269
2116,1642,224,2116,2/4/2021,House,4,2,2,Poor,Sale,270187
2117,837,56,2117,6/14/2022,Apartment,2,3,0,Good,Rent,2294
2118,165,33,2118,9/29/2022,Studio,2,1,3,Good,Rent,2811
2119,1233,170,2119,3/5/2022,Studio,1,1,1,Fair,Rent,2101
2120,1371,56,2120,4/1/2024,Apartment,3,1,2,Fair,Sale,258195
2121,506,133,2121,3/22/2023,Villa,5,4,0,Good,Rent,8655
2122,433,25,2122,9/17/2021,House,5,3,3,Good,Rent,7630
2123,1690,143,2123,9/28/2020,Apartment,4,1,1,Good,Sale,351994
2124,798,238,2124,1/15/2023,House,4,2,3,Good,Sale,434563
2125,1188,234,2125,2/12/2021,Studio,2,1,2,Good,Rent,2399
2126,1074,200,2126,10/17/2020,Villa,6,3,3,Poor,Rent,8939
2127,379,33,2127,5/21/2023,Apartment,3,1,1,Good,Sale,186531
2128,1323,204,2128,2/24/2020,Apartment,2,3,1,Good,Sale,219779
2129,481,166,2129,11/22/2020,Office,1,1,3,Fair,Sale,123904
2130,11,166,2130,5/30/2022,Apartment,2,3,0,Good,Rent,4156
2131,1305,165,2131,7/5/2022,Apartment,2,2,0,Good,Rent,2317
2132,1037,110,2132,4/26/2022,Villa,6,5,0,Good,Sale,1066776
2133,982,183,2133,5/8/2020,House,6,3,0,Good,Rent,6110
2134,481,31,2134,2/19/2023,House,5,4,0,Good,Sale,759093
2135,730,56,2135,3/22/2022,House,6,3,0,Good,Rent,9250
2136,890,8,2136,9/17/2021,Apartment,3,3,0,Poor,Rent,1946
2137,1256,164,2137,3/21/2023,Apartment,2,2,3,Poor,Sale,125571
2138,1058,122,2138,8/5/2020,Office,1,1,0,Poor,Rent,1235
2139,159,33,2139,12/25/2022,Office,4,3,2,Poor,Rent,1950
2140,209,114,2140,12/14/2021,Office,2,2,0,Good,Rent,3598
2141,533,9,2141,4/29/2021,Villa,4,4,0,Fair,Rent,6832
2142,69,68,2142,7/3/2020,Studio,2,1,2,Fair,Sale,175649
2143,541,56,2143,5/6/2020,House,3,4,2,Good,Sale,343072
2144,960,58,2144,11/7/2024,Villa,8,6,3,Fair,Rent,8864
2145,919,223,2145,7/9/2020,Office,5,3,3,Good,Rent,4180
2146,1259,200,2146,4/8/2022,Studio,1,1,0,Fair,Rent,1937
2147,1583,204,2147,4/22/2023,Apartment,3,2,3,Fair,Sale,181340
2148,150,110,2148,1/17/2024,Studio,2,1,3,Fair,Rent,3117
2149,446,234,2149,12/31/2021,Office,2,1,2,Good,Sale,287867
2150,371,25,2150,2/25/2022,Office,4,1,1,Good,Rent,3318
2151,1093,59,2151,4/28/2022,Villa,7,5,3,Good,Rent,10366
2152,402,223,2152,6/7/2023,Studio,1,1,0,Good,Rent,1589
2153,1105,119,2153,11/22/2022,Apartment,4,1,2,Good,Sale,275949
2154,1309,169,2154,9/20/2022,Studio,1,1,2,Fair,Rent,2082
2155,700,183,2155,2/17/2023,House,4,4,3,Fair,Rent,4740
2156,868,31,2156,5/2/2023,Office,2,3,1,Good,Sale,195028
2157,1496,94,2157,2/10/2021,Studio,2,1,1,Good,Rent,2413
2158,1070,20,2158,4/2/2021,House,3,3,3,Fair,Sale,343600
2159,972,220,2159,11/1/2021,House,4,2,2,Good,Sale,525886
2160,1339,33,2160,8/19/2022,Office,3,3,3,Fair,Rent,3227
2161,789,98,2161,12/1/2020,Studio,1,1,3,Fair,Sale,171302
2162,235,164,2162,11/14/2020,Studio,1,1,3,Fair,Rent,2364
2163,1501,239,2163,8/5/2021,Studio,1,1,0,Good,Sale,135468
2164,3,234,2164,11/16/2021,Villa,4,4,0,Good,Rent,7442
2165,1269,119,2165,3/9/2020,Studio,1,1,0,Good,Sale,123198
2166,1502,31,2166,6/28/2023,Studio,1,1,1,Fair,Sale,106080
2167,243,122,2167,5/24/2021,House,3,4,2,Fair,Rent,4308
2168,761,202,2168,3/18/2021,Office,2,2,1,Fair,Rent,2620
2169,335,31,2169,10/14/2024,House,3,3,1,Good,Sale,333030
2170,1415,178,2170,4/3/2024,Studio,2,1,3,Good,Rent,2302
2171,362,8,2171,3/6/2020,Villa,6,6,0,Good,Sale,1208362
2172,96,164,2172,4/27/2022,Studio,1,1,0,Fair,Rent,1309
2173,1712,58,2173,9/22/2024,Apartment,2,2,1,Poor,Rent,1637
2174,1396,68,2174,1/27/2024,Office,1,1,0,Good,Sale,132948
2175,1582,8,2175,3/24/2023,Office,3,3,3,Good,Rent,2290
2176,769,110,2176,1/16/2021,Office,1,1,0,Good,Sale,217231
2177,1352,169,2177,4/24/2023,Studio,1,1,3,Good,Rent,2116
2178,1695,20,2178,6/7/2020,Villa,5,4,0,Fair,Sale,1098160
2179,283,58,2179,5/7/2021,Studio,2,1,3,Good,Rent,3268
2180,664,183,2180,12/1/2022,Apartment,3,2,2,Good,Rent,2904
2181,655,110,2181,8/22/2022,Office,4,1,3,Good,Sale,243627
2182,119,143,2182,1/13/2024,Studio,1,1,2,Good,Sale,185548
2183,895,202,2183,4/18/2020,Villa,6,4,0,Good,Sale,1534893
2184,378,166,2184,7/23/2022,House,4,4,1,Good,Sale,489476
2185,100,143,2185,5/10/2024,Villa,8,6,1,Fair,Rent,15115
2186,902,94,2186,12/7/2020,House,5,3,1,Good,Sale,575251
2187,980,151,2187,9/22/2023,Apartment,4,2,1,Fair,Rent,4108
2188,1108,199,2188,10/1/2021,House,4,2,0,Good,Sale,547275
2189,137,165,2189,8/25/2022,Studio,2,1,0,Good,Sale,228860
2190,1523,20,2190,4/20/2023,Office,2,1,0,Good,Rent,2547
2191,1077,202,2191,7/5/2023,Studio,2,1,3,Good,Rent,2975
2192,874,115,2192,6/20/2022,Apartment,3,3,1,Poor,Rent,1713
2193,1236,58,2193,3/7/2022,Villa,8,5,3,Good,Rent,10241
2194,668,199,2194,6/8/2021,Office,3,1,2,Good,Sale,357743
2195,1327,98,2195,9/18/2023,Office,2,3,0,Good,Sale,175787
2196,672,239,2196,4/29/2020,Villa,5,6,0,Good,Sale,1159633
2197,1000,250,2197,1/17/2024,Studio,2,1,1,Good,Sale,266930
2198,1606,151,2198,7/19/2022,Studio,1,1,1,Good,Sale,122381
2199,701,166,2199,2/24/2021,Apartment,2,1,2,Good,Rent,2103
2200,1477,163,2200,8/31/2020,Studio,2,1,2,Fair,Sale,247524
2201,888,31,2201,9/26/2023,House,4,3,1,Poor,Sale,283837
2202,448,223,2202,6/12/2020,Studio,1,1,0,Poor,Sale,87778
2203,856,220,2203,8/31/2022,Office,5,2,3,Fair,Rent,4026
2204,1411,234,2204,4/24/2022,House,3,3,2,Good,Rent,6514
2205,1344,133,2205,12/26/2024,Apartment,4,2,0,Fair,Rent,3110
2206,355,9,2206,7/8/2022,Villa,4,3,2,Good,Rent,6712
2207,1336,110,2207,9/16/2022,Villa,8,5,2,Good,Rent,17464
2208,890,137,2208,8/24/2023,Office,4,1,1,Good,Sale,269915
2209,1030,59,2209,8/3/2022,House,3,4,1,Good,Sale,436365
2210,1208,223,2210,12/29/2023,Apartment,3,1,3,Fair,Rent,3242
2211,379,137,2211,2/12/2024,Office,1,1,2,Good,Rent,1757
2212,501,151,2212,11/24/2023,Office,2,3,3,Fair,Sale,195506
2213,251,170,2213,7/30/2023,Office,1,1,0,Good,Sale,221765
2214,768,178,2214,7/17/2024,Villa,7,6,2,Good,Sale,1903895
2215,1740,88,2215,7/13/2023,Apartment,2,1,1,Good,Rent,1984
2216,602,169,2216,8/31/2023,Studio,1,1,1,Good,Sale,143769
2217,950,58,2217,6/9/2022,Villa,8,3,0,Good,Sale,1109226
2218,975,224,2218,5/1/2021,Studio,1,1,0,Good,Rent,1471
2219,523,94,2219,2/23/2021,Apartment,2,1,1,Fair,Rent,2425
2220,542,76,2220,2/5/2020,Villa,8,4,0,Good,Rent,10321
2221,1258,76,2221,1/30/2022,Studio,1,1,2,Fair,Sale,167390
2222,427,142,2222,2/10/2023,Apartment,4,3,0,Good,Sale,234499
2223,1509,68,2223,1/25/2023,Office,3,1,2,Good,Sale,242792
2224,1247,200,2224,9/18/2021,Villa,8,4,0,Good,Rent,9945
2225,1132,76,2225,8/4/2022,Office,4,2,1,Fair,Rent,2584
2226,1751,166,2226,5/9/2023,Villa,8,5,2,Good,Sale,1314951
2227,273,164,2227,3/28/2021,Villa,8,5,1,Good,Rent,18179
2228,429,200,2228,11/5/2024,Apartment,3,3,0,Good,Rent,3019
2229,806,59,2229,3/23/2020,Office,4,3,0,Good,Sale,388599
2230,180,165,2230,10/16/2020,Office,4,2,2,Good,Sale,273296
2231,1732,56,2231,2/16/2024,Office,4,1,2,Good,Sale,249970
2232,1259,20,2232,4/30/2020,Villa,7,4,0,Good,Rent,9319
2233,1626,38,2233,11/19/2021,Studio,2,1,3,Good,Rent,3069
2234,1300,98,2234,12/8/2021,House,6,4,2,Good,Sale,668623
2235,415,201,2235,9/26/2022,Office,4,3,2,Good,Rent,4228
2236,259,59,2236,4/9/2020,Studio,2,1,1,Good,Sale,248142
2237,712,250,2237,6/13/2020,House,3,4,0,Good,Sale,490446
2238,1680,9,2238,7/10/2024,Studio,1,1,1,Poor,Rent,1996
2239,726,224,2239,2/23/2023,Apartment,4,3,1,Good,Rent,3585
2240,1717,204,2240,8/26/2020,Studio,2,1,2,Good,Sale,268276
2241,832,170,2241,7/27/2023,House,3,4,3,Good,Sale,413105
2242,1478,151,2242,10/5/2023,Villa,5,5,1,Good,Rent,9471
2243,690,183,2243,12/6/2020,Office,2,2,2,Poor,Sale,168394
2244,336,158,2244,1/23/2022,Office,5,1,2,Fair,Sale,378839
2245,766,122,2245,2/5/2021,Studio,1,1,3,Poor,Sale,142226
2246,1251,40,2246,3/18/2024,Studio,1,1,3,Good,Rent,1509
2247,833,250,2247,4/26/2024,House,3,3,3,Good,Sale,381323
2248,1021,83,2248,11/19/2022,Apartment,4,3,2,Good,Sale,225475
2249,1472,133,2249,1/25/2021,Villa,4,4,2,Good,Rent,7142
2250,1042,88,2250,10/15/2023,Studio,1,1,3,Good,Sale,133086
2251,1357,10,2251,7/25/2020,Villa,4,6,2,Fair,Sale,869220
2252,611,174,2252,4/21/2022,Office,5,1,1,Poor,Sale,221497
2253,774,169,2253,12/22/2023,Office,2,2,1,Fair,Rent,1760
2254,441,98,2254,4/6/2020,Villa,8,4,1,Fair,Sale,929179
2255,41,234,2255,10/15/2022,House,4,2,0,Good,Sale,500436
2256,638,238,2256,9/11/2022,Villa,4,4,3,Good,Sale,832303
2257,242,68,2257,7/30/2020,Villa,8,6,1,Good,Rent,19015
2258,535,238,2258,7/22/2021,House,4,2,3,Good,Sale,429283
2259,45,114,2259,7/4/2021,Studio,2,1,3,Good,Sale,161429
2260,1422,119,2260,7/9/2023,House,6,2,0,Fair,Sale,560834
2261,1150,164,2261,5/6/2020,Office,1,3,2,Good,Rent,3003
2262,1631,76,2262,9/25/2021,Studio,2,1,0,Good,Rent,1911
2263,568,183,2263,2/27/2024,Apartment,4,2,3,Good,Sale,260658
2264,762,33,2264,10/1/2024,Apartment,4,3,1,Fair,Rent,3911
2265,1578,183,2265,5/6/2022,Apartment,4,3,2,Good,Rent,3315
2266,1212,200,2266,9/8/2021,Office,5,1,3,Fair,Rent,4050
2267,687,169,2267,7/22/2024,House,4,2,0,Fair,Sale,357360
2268,1332,174,2268,10/24/2024,Studio,2,1,2,Good,Rent,2011
2269,456,151,2269,12/3/2021,Studio,1,1,3,Good,Sale,119072
2270,406,174,2270,2/13/2022,Apartment,4,1,0,Good,Rent,3391
2271,1668,234,2271,3/5/2022,Villa,5,3,2,Poor,Rent,5359
2272,445,119,2272,9/10/2021,Villa,7,6,0,Fair,Rent,10243
2273,1088,202,2273,7/5/2022,House,3,4,2,Fair,Sale,315930
2274,1562,234,2274,6/24/2022,Apartment,3,1,3,Good,Rent,2650
2275,1398,88,2275,10/2/2023,House,4,2,2,Fair,Sale,642645
2276,1050,76,2276,1/5/2023,Office,4,1,2,Good,Sale,277318
2277,989,114,2277,1/25/2021,Office,5,2,1,Fair,Rent,4361
2278,9,31,2278,8/21/2022,Office,1,1,2,Fair,Rent,2055
2279,878,166,2279,6/11/2020,House,5,4,3,Poor,Sale,346618
2280,874,163,2280,5/4/2020,Villa,8,5,0,Poor,Rent,7488
